idx,scm_COR_R,scm_IDM_R,scm_ENT_R,scm_CSD_R,scm_CSR_R,scm_DKL_R,scm_MDR_R,scm_CAD_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
151,0.440132314032657,0.786658275645059,1.99187863642239,0.211237567572019,0.959450518241246,0,1,1,55,54.31,267,0.21,1.7615787033495,1.56922139342287,1.54122660026419,0,6
152,0.426188284829789,0.76753039420361,2.0806306025351,0.230287730449997,0.954907021720719,0,1,1,55,54.33,259,0.2,1.69410120654482,1.51632724706405,1.48006552101346,0,6
153,0.392389043877353,0.744668175860836,2.14301187143135,0.257214690907878,0.944340030863178,0,1,1,55,54.35,248,0.18,1.59690777092661,1.43491051491108,1.39642416054681,0,6
154,0.411832690392087,0.78791030429096,1.89636809760784,0.214239518141583,0.961521508641999,0,1,1,55,54.37,237,0.16,1.52848018929406,1.37729228963642,1.33836473991194,0,6
155,0.395560866122731,0.751936235807204,2.08388263663206,0.245595134386587,0.940341523642144,0,1,1,55,54.39,223,0.15,1.42160762712619,1.28413751316562,1.24565352518927,0,6
156,0.398779162773802,0.759716777585316,2.02230913150666,0.237121034312915,0.974930881180626,0,1,1,55,54.41,213,0.13,1.3509132863784,1.22464414006505,1.18628006131119,0,6
157,0.42020087272922,0.733094833147617,2.28545027466274,0.290985294045449,0.87410321705794,0,1,1,57.5,56.44,352,0.46,2.88805000630328,2.55402814675163,2.58620742817925,0,6
158,0.407689785999889,0.731957253696383,2.25875931353124,0.291050769024965,0.898923857278134,0,1,1,57.5,56.46,350,0.44,2.84442571757842,2.51508646050161,2.54867099072246,0,6
159,0.427422072464964,0.745512017653725,2.23567781773207,0.274915079097598,0.916469278254177,0,1,1,57.5,56.48,347,0.43,2.78866758542909,2.46326346021005,2.4964456605417,0,6
160,0.414517076808022,0.742247227706604,2.25068995882131,0.271814047887017,0.914507041033014,0,1,1,57.5,56.5,345,0.42,2.74077878858419,2.4222315346437,2.45608796117183,0,6
161,0.424875883180134,0.737452249966814,2.27081337688935,0.282856717384432,0.885556918339328,0,1,1,57.5,56.52,342,0.4,2.69197387528644,2.38041245775037,2.40918263553654,0,6
162,0.41966454801387,0.72824725450785,2.34677524251163,0.284109722644321,0.891206035059173,0,1,1,57.5,56.54,340,0.39,2.63976129700457,2.33424987822073,2.36304055878205,0,6
163,0.406128200209538,0.715072293808904,2.36494771833205,0.304298659592782,0.886948823990151,0,1,1,57.5,56.56,338,0.38,2.59575563370641,2.2952047310959,2.32169831688574,0,6
164,0.419285017584039,0.728353338771705,2.32714597377802,0.288442404764652,0.90131219824543,0,1,1,57.5,56.58,337,0.38,2.56790875163646,2.27304049573672,2.297179255968,0,6
165,0.409447607281942,0.720004608029492,2.3269536582803,0.29636101170637,0.914966767593575,0,1,1,57.5,56.6,334,0.37,2.50162807809136,2.21150989824817,2.23047463349676,0,6
166,0.429085455332997,0.756612795835603,2.18350269749262,0.257631102559866,0.918603015601813,0,1,1,57.5,56.62,330,0.36,2.47293543025376,2.19329140561025,2.2039407239548,0,6
167,0.412403513773233,0.736767652952965,2.23620636239674,0.281569396899072,0.900248564136153,0,1,1,57.5,56.64,327,0.35,2.38201214089043,2.1057742256957,2.11696635464138,0,6
168,0.432968891279131,0.755184340497516,2.1514261018383,0.264026958543599,0.905496264223471,0,1,1,57.5,56.66,321,0.35,2.32385187401962,2.05509780270809,2.05992363614505,0,6
169,0.413879250731481,0.728852349091121,2.28008014882672,0.29080095558868,0.899415918846445,0,1,1,57.5,56.68,321,0.33,2.32354646542332,2.06132630801295,2.05792934607389,0,6
170,0.416678854137984,0.742809603042549,2.24783239289364,0.2722462787384,0.917336537138417,0,1,1,57.5,56.7,317,0.31,2.27107719305384,2.0168198715982,2.00650938584899,0,6
171,0.399271098932442,0.716794495018279,2.36080091805676,0.295425187376454,0.894953898813565,0,1,1,57.5,56.72,313,0.3,2.22355901833887,1.975486015933,1.95927758774011,0,6
172,0.426565194718151,0.760213467941798,2.12511591079897,0.253136476686307,0.924980656222306,0,1,1,57.5,56.74,305,0.28,2.13952453701076,1.90396940657512,1.87940103095963,0,6
173,0.403594295323483,0.727452606462689,2.27896650394381,0.288055943737962,0.927208748952276,0,1,1,57.5,56.76,300,0.27,2.06819104531853,1.84228080008011,1.81057433268778,0,6
174,0.410542045964476,0.733621891277236,2.2374663098462,0.272581765585333,0.879995814929184,0,1,1,57.5,56.78,294,0.27,1.99124311962657,1.77482470461079,1.74002010776596,0,6
175,0.413696933798588,0.780993736430234,1.9665354839269,0.235516524489536,0.956359885022999,0,1,1,57.5,56.8,278,0.24,1.91015168312564,1.70627006299252,1.66752036210484,0,6
176,0.409252948498268,0.783895647811364,1.92165531936844,0.230844362856404,0.974254498551074,0,1,1,57.5,56.82,271,0.22,1.7675395318136,1.57804015544268,1.53889251814121,0,6
177,0.387825232486643,0.723337769804988,2.22264150071635,0.289533556388416,0.928038194301302,0,1,1,57.5,56.84,260,0.2,1.69044203483802,1.51308712784377,1.47297677030245,0,6
178,0.405018269416695,0.736908814903244,2.20207469859189,0.265077391036561,0.952713696765388,0,1,1,57.5,56.86,250,0.19,1.62048221333684,1.45900925011423,1.41482573306217,0,6
179,0.392034326865248,0.756132232404803,2.02896027144568,0.252554041467227,0.979938243988917,0,1,1,57.5,56.88,241,0.17,1.51399094868074,1.36865892990499,3.13140984471926,0,6
180,0.391925360074102,0.779508286173082,1.90051404910459,0.224508841324612,0.966816810831733,0,1,1,57.5,56.9,229,0.15,1.41622150668883,1.28371934557294,1.24058327939515,0,6
181,0.378875485353776,0.768497740616643,1.93795284184145,0.233520638439025,0.973465890032621,0,1,1,57.5,56.92,215,0.13,1.34552029932546,1.22444456258278,1.18239846816454,0,6
182,0.354927678225563,0.704394009833341,2.30266405786687,0.328962159555253,0.904693232348661,0,1,1,60,58.88,360,0.48,3.08855814927009,2.75243480712015,2.7632942920611,0,6
183,0.378493434640897,0.726733623057804,2.23746771442694,0.301307405515807,0.907383860218933,0,1,1,60,58.9,359,0.48,3.05851450077086,2.72445826999901,2.73026868450356,0,6
184,0.397490960625733,0.722230247002745,2.24702175269226,0.302476001713273,0.88440879157603,0,1,1,60,58.92,357,0.47,3.01504677295893,2.68338669064888,2.70100844115682,0,6
185,0.378367505590779,0.711450077548058,2.27357709411749,0.320983975055885,0.88448352529506,0,1,1,60,58.94,355,0.47,2.95826140191438,2.63246129456704,2.64691478761596,0,6
186,0.384715147719241,0.728215435254365,2.22020188585043,0.299765732429158,0.916854366855887,0,1,1,60,58.96,354,0.47,2.91693893911444,2.59492604014657,2.60917428284694,0,6
187,0.381622234981422,0.736897954371279,2.18746608049781,0.286599851408265,0.899479237644877,0,1,1,60,58.98,351,0.44,2.88935850383317,2.55783405577618,2.56824195155396,0,6
188,0.394387647928722,0.72239720287803,2.24388182868525,0.30548046851345,0.880749634528583,0,1,1,60,59,350,0.43,2.84298155638035,2.51791751264813,2.52688594361207,0,6
189,0.384038031842129,0.72955424235792,2.22005016809158,0.293424265156974,0.921553618226058,0,1,1,60,59.02,347,0.41,2.80864936335634,2.47834415803828,2.49007687970087,0,6
190,0.390482676289732,0.730748432544612,2.19198288781687,0.298804204738659,0.887210283450692,0,1,1,60,59.04,345,0.41,2.75813773418957,2.43830038276701,2.4472898938019,0,6
191,0.389688708024622,0.745123168859812,2.14473874721822,0.278917038126282,0.919949119655997,0,1,1,60,59.06,342,0.4,2.71245545302376,2.40016702187005,2.4020423014826,0,6
192,0.400860246305925,0.753715818987609,2.11656966002248,0.268697770024944,0.907821060283586,0,1,1,60,59.08,338,0.39,2.63432810961274,2.33787787488338,2.34569116865679,0,6
193,0.399408420115366,0.742953089941901,2.15615384291337,0.278954859783943,0.911106427043984,0,1,1,60,59.1,337,0.37,2.58946446332402,2.29620905739669,2.30550765286076,0,6
194,0.378091668881679,0.74646920068078,2.11658421429419,0.273825747287308,0.912336945043439,0,1,1,60,59.12,334,0.36,2.54425864546457,2.25599338448611,2.25683405426322,0,6
195,0.36165755550633,0.713704554862469,2.22587609348778,0.315647460633295,0.922058447041167,0,1,1,60,59.14,331,0.34,2.49061176188937,2.20973389274122,2.20468964700027,0,6
196,0.373854025117246,0.747820104395687,2.07004309506559,0.277744123975764,0.887995681192157,0,1,1,60,59.18,320,0.31,2.32233096310356,2.05263457876908,2.03966170978135,0,6
197,0.34575627597174,0.729171223986816,2.14816860901214,0.294424430539011,0.952970249986088,0,1,1,60,59.2,316,0.31,2.27125912529491,2.01203688904353,1.99640977228473,0,6
198,0.392623474793381,0.753012048192771,2.05199476368315,0.269458721987785,0.9137384357121,0,1,1,60,59.22,310,0.29,2.19898842929932,1.94291601510523,1.92231845838588,0,6
199,0.3929782867078,0.774449366500418,1.94207008508418,0.247591751179761,0.926903455798173,0,1,1,60,59.24,306,0.28,2.13952196419266,1.89583273818374,1.86596476997936,0,6
200,0.34537682969496,0.707363655655372,2.21055367051392,0.318376300317664,0.922476991346506,0,1,1,60,59.26,301,0.28,2.08086481115165,1.84742241663084,1.81234788517923,0,6
201,0.395387324613692,0.737669848482614,2.11363355454537,0.279595873369958,0.89089916775848,0,1,1,60,59.28,295,0.27,2.02097998138949,1.79800577235786,1.75295709290026,0,6
202,0.380722406837883,0.779265308666989,1.87866091789127,0.239836089742005,0.919416715859246,0,1,1,60,59.3,289,0.24,1.96357983500005,1.75395656220242,1.69663933524771,0,6
203,0.359786609663935,0.753272971059252,1.96785500739673,0.267557858908146,0.940807464405864,0,1,1,60,59.32,282,0.23,1.90106982007729,1.70283502079688,1.63787009826081,0,6
204,0.393470983918478,0.786485041054519,1.85518239224364,0.230236773445288,0.93201622446648,0,1,1,60,59.34,268,0.21,1.76757881346214,1.58495007819974,1.52540291510414,0,6
205,0.31452372389939,0.741388769442921,2.03428973955462,0.270781949839475,0.957326477378162,0,1,1,60,59.36,255,0.18,1.66842734022032,1.50395017605292,1.44299602134071,0,6
206,0.371217311341,0.781384300426636,1.83326489307208,0.228955123025836,0.966768099393805,0,1,1,60,59.38,242,0.17,1.5666342680537,1.41261616607881,1.35303932550327,0,6
207,0.327001231431786,0.760595089598102,1.90992005368153,0.245661282632402,0.973084377687431,0,1,1,60,59.4,230,0.16,1.47945861043769,1.33969888699774,1.28064284287091,0,6
208,0.347394192085706,0.732160899679314,2.03592286569568,0.281742752555666,0.908484662936539,0,1,1,60,59.42,216,0.13,1.37409269711516,1.25104559423879,1.19297265080158,0,6
