idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
127,0.277819208193616,8.69522906691794,13.2410652037616,3.64181680418286,55,54.26,323,0.32,2.10063472449894,2.07959283239205,2.13336035900684,0,2
128,0.325151887138262,8.74916627243434,12.9162296499273,3.59436231949944,55,54.28,318,0.3,2.0322739123679,2.01139703307326,2.06160433799982,0,2
129,0.386441230374816,9.13277448939249,12.4026653133884,3.52439381800483,55,54.3,313,0.29,1.97516988192926,1.9573191676662,2.00323093209701,0,2
130,0.389874084552058,9.22866224091876,12.1787647780091,3.49145140101291,55,54.32,308,0.28,1.92051470889953,1.90291775454683,1.94518640388447,0,2
131,0.491768421992286,8.75661414134906,12.3769802687962,3.51812851081957,55,54.34,303,0.27,1.86617462026961,1.84755057119773,1.88697918770235,0,2
132,0.184197033591438,8.8631653113878,11.7931678872324,3.434461333803,55,54.36,297,0.26,1.80421280993272,1.78937508131756,1.82456550201602,0,2
133,0.25034006673198,8.81646175645944,11.4752434087305,3.38901535167615,55,54.38,290,0.24,1.73950083361818,1.73035918648646,1.75875617100904,0,2
134,0.0910983556235604,9.1052883098817,10.8294557552057,3.29192284074538,55,54.4,282,0.23,1.67412739402135,1.6667002820779,1.69181020109393,0,2
135,0.11700081585843,8.97776431786197,10.3079971688011,3.21090728051298,55,54.42,271,0.2,1.58373589777441,1.58031258675974,1.60001664149861,0,2
136,0.133017499560032,9.24961928948457,9.78016448978739,3.12892592256088,55,54.44,260,0.19,1.50872404852786,1.50793683723,1.52233460988194,0,2
137,0.234466440548348,9.38898328245529,9.10702435743939,3.0180754171388,55,54.46,250,0.17,1.4286374192322,1.43391459963533,1.44446378940004,0,2
138,0.222116296792437,9.5774786675678,8.24626696267015,2.87281646471731,55,54.48,237,0.16,1.33825254237225,1.34431757056308,1.35186816881738,0,2
139,0.0756429032563948,9.46752124344662,7.38145631628255,2.71722078495685,55,54.5,215,0.13,1.23175613849249,1.23534405027523,1.2449960786856,0,2
140,0.423380930531472,8.63142949416983,15.8422255134054,3.9803203564134,57.5,56.43,372,0.51,2.94861145728454,2.93013046852842,3.02431697566889,0,2
141,0.321690765080141,8.54385410254502,15.69923586457,3.96608872494534,57.5,56.45,370,0.51,2.91360398158934,2.89249206164579,2.98772264516954,0,2
142,0.498406021643107,8.48862598190903,15.8570831590039,3.98231927167818,57.5,56.47,368,0.51,2.87265841160633,2.85025872825526,2.94683269125489,0,2
143,0.339875011419534,8.49488436104062,15.731724996845,3.96642296637911,57.5,56.49,366,0.49,2.83201165167769,2.81122841194815,2.90439085806036,0,2
144,0.426413522706254,8.51207201282408,15.6143361000912,3.95229180186422,57.5,56.51,365,0.49,2.7957304187665,2.77543700548549,2.87192748852169,0,2
145,0.571857327846793,8.56715371268595,15.5982749040752,3.9500376838148,57.5,56.53,363,0.48,2.76028409278457,2.73794146161864,2.83433237327738,0,2
146,0.493932980697565,8.77692982337654,15.3051878745319,3.91238568262327,57.5,56.55,361,0.47,2.71284328283422,2.69502839336079,2.78970503782147,0,2
147,0.533808280064555,8.80023976289096,15.3811685100082,3.92523771225963,57.5,56.57,359,0.45,2.66883255763162,2.64803258327177,2.7396024057098,0,2
148,0.469076401300418,8.77287077126035,15.0264483069661,3.87822775588968,57.5,56.59,357,0.43,2.62800414159788,2.60806042672528,2.69849779153612,0,2
149,0.498652632369703,8.74863767820228,14.9272800980711,3.8640023968136,57.5,56.61,355,0.43,2.59324001135658,2.57592812209855,2.65929237502915,0,2
150,0.32248491972515,8.7738182072198,14.6225562021526,3.82390800590601,57.5,56.63,353,0.43,2.54670535525153,2.52860204549935,2.60933822601827,0,2
151,0.432224544205233,8.73297753136963,14.8112264640771,3.84883024355755,57.5,56.65,353,0.41,2.50823193346691,2.48978794112813,2.56619902738211,0,2
152,0.526781669953666,8.86802061148025,14.330089420029,3.78548336218655,57.5,56.67,347,0.4,2.45378334165936,2.43308431286611,2.50692980103462,0,2
153,0.324661371839702,8.86697219226211,14.3106976529064,3.78304389541789,57.5,56.69,344,0.39,2.40755332989648,2.38495829062931,2.45488147390351,0,2
154,0.5176094595739,9.0664432673373,14.3220034874384,3.78499288551387,57.5,56.71,341,0.38,2.36172314711767,2.3383119053441,2.40632987533975,0,2
155,0.430504780531922,9.13087756872997,13.9841382304065,3.74246872627346,57.5,56.73,339,0.37,2.31818901977453,2.29815893429737,2.36449265902729,0,2
156,0.410596319475593,9.03004969847196,13.8154439460669,3.71694224097432,57.5,56.75,335,0.36,2.26726799325034,2.24946011526284,2.31166683734221,0,2
157,0.355735558855574,8.94357170808728,13.7889566994133,3.71389951841501,57.5,56.77,323,0.35,2.21827065803691,2.19859845065591,2.26011809520043,0,2
158,0.493766442042227,9.10163227662977,13.5685560257491,3.68631058415887,57.5,56.79,329,0.33,2.1646187265044,2.14673431385161,2.2038927916747,0,2
159,0.359969146043471,9.30127188028553,13.00792815873,3.60711862470865,57.5,56.81,324,0.29,2.09291240766398,2.07472299644347,2.12719247708052,0,2
160,0.477776111102646,9.22809393238586,12.9066765926933,3.59268433961857,57.5,56.83,319,0.31,2.0368374203711,2.01847815347046,2.06771055242745,0,2
161,0.32065894957708,9.0985822256313,12.8632323996197,3.5886787743908,57.5,56.85,314,0.28,1.97620648738894,1.96018175467458,2.00505907897304,0,2
162,0.34630430778057,9.45373121180591,12.3314724273379,3.51165438194359,57.5,56.87,309,0.29,1.91660721111988,1.90247937848347,1.94426788036911,0,2
163,0.277831906012818,9.42336906053545,12.0277683862002,3.46837950244814,57.5,56.89,303,0.26,1.85149087227365,1.84086798462372,1.87818337716159,0,2
164,0.26483630906298,9.60330710797528,11.6578953007376,3.41459930216983,57.5,56.91,296,0.26,1.79007638290003,1.78169024179604,1.81409433722514,0,2
165,0.21945869220323,9.6526686435116,11.1237186316635,3.33520076675275,57.5,56.93,288,0.24,1.72111178208366,1.71537980235671,1.74195013830202,0,2
166,0.333194387637057,9.77035332288938,10.7109074667635,3.27320558666977,57.5,56.95,276,0.2,1.621996177961,1.62176871354493,1.64279771464765,0,2
167,0.143625583246204,10.0544437549774,9.85794423558072,3.14153814748557,57.5,56.97,265,0.19,1.54179641730913,1.54383597331163,1.56076404540878,0,2
168,0.212151676207439,10.2600233056327,9.34622096515012,3.05866338232595,57.5,56.99,254,0.17,1.45295086947207,1.45672650301065,1.47020984561825,0,2
169,0.168505036500769,10.0620304932715,9.24127518057294,3.0431719715634,57.5,57.01,239,0.16,1.35669258945725,1.36400909088403,1.37465871443963,0,2
170,0.112510203554771,10.0178621688791,8.60693796283786,2.93619930596453,57.5,57.03,220,0.14,1.23898502578299,1.24543741453611,1.25395610712396,0,2
171,0.6347854878019,9.76000440821502,14.5887695724635,3.81990039093074,60,58.9,374,0.52,3.01694671534246,3.00051896305704,3.09546729601561,0,2
172,0.544317022921672,9.59850124833498,14.6238400629282,3.82438171718727,60,58.92,373,0.51,2.98232148546905,2.96201885263703,3.05916806402187,0,2
173,0.604300809438344,9.64349226512179,14.5677336728105,3.81850841940903,60,58.94,371,0.5,2.93461114060636,2.91241931162324,3.01040572085854,0,2
174,0.551335349416264,9.67326917270078,14.5302866847767,3.81210189288193,60,58.96,369,0.5,2.89777811515876,2.87694939938686,2.97140136308451,0,2
175,0.373186519543463,9.67638027486061,13.6421869670907,3.69407256068495,60,58.98,368,0.47,2.86176155480697,2.84168191544078,2.93623042107701,0,2
176,0.599311388457281,10.0126012848218,13.5232119672705,3.67919751002412,60,59,366,0.46,2.8257659868033,2.80515380044575,2.90075198534661,0,2
177,0.431124078767572,9.94972850789057,13.90263183412,3.72859722193102,60,59.02,364,0.47,2.78364569143218,2.76326418989873,2.86063743997515,0,2
178,0.42402730248868,9.84822181843055,12.9101559448401,3.59403390000404,60,59.04,362,0.46,2.7494535604269,2.72621381958343,2.81544560007716,0,2
179,0.449699344661017,9.86246154679053,13.5973429510528,3.6894213795522,60,59.06,360,0.46,2.71360000187393,2.69138064029504,2.78240716660314,0,2
180,0.377077810415463,10.5004356631297,12.3654133105378,3.51673382614741,60,59.08,358,0.45,2.6555528771738,2.63248859766688,2.72021343180795,0,2
181,0.611701526405741,9.99475099337563,13.6563195338648,3.69575536598169,60,59.1,356,0.43,2.61408761940116,2.58854083556153,2.67711395075018,0,2
182,0.397744089640261,9.94783097137161,13.0438678847846,3.61161208471237,60,59.12,353,0.41,2.56586056880852,2.53922604754308,2.63136421278251,0,2
