idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Skewness_S,Kurtosis_S,Variance_S,RMS_S,Skewness_T,Kurtosis_T,Variance_T,RMS_T,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
788,0.00406678336230004,1.55911518058225,2.39815676260877,1.54861445992401,0.0022946634267073,1.56594779863892,1.87398502363104,1.36896500345623,-0.00172168193828962,1.55776035012117,2.06760836157453,1.43790662302916,57.5,56.76,244,0.15,1.54861445992401,1.36896500345623,1.43790662302916,0,4
789,0.00731619809625735,1.56188273544497,2.19669656419706,1.48214728604216,0.00478675967818467,1.56231927515802,1.71977708121646,1.31144368448559,-0.00165034675348439,1.56163783337645,1.88627544921626,1.3734056845885,57.5,56.78,235,0.15,1.48214728604216,1.31144368448559,1.3734056845885,0,4
790,0.00647291003054555,1.55678949635068,1.9840860607256,1.4085977577589,0.00207156527233592,1.55963978175523,1.55406837189864,1.24666802410932,-0.000515374177808294,1.55555442985703,1.70391600896986,1.30533021295737,57.5,56.8,223,0.13,1.4085977577589,1.24666802410932,1.30533021295737,0,4
791,0.0084884138197721,1.55468574869786,1.77231513236775,1.33132304699721,0.00341267447557768,1.55708014483155,1.39171257842038,1.1797585275133,0.00120673690796039,1.55497041993744,1.52521454743502,1.2349890719192,57.5,56.82,212,0.12,1.33132304699721,1.1797585275133,1.2349890719192,0,4
792,-0.00777479569522435,1.5712049677922,6.85613333405194,2.61840796652173,-0.011240942650669,1.58919597606569,5.4933384144678,2.3437881535784,-0.0125472371294715,1.58583088897487,6.4733695297487,2.54425635280464,60,58.88,345,0.37,2.61840796652173,2.3437881535784,2.54425635280464,0,4
793,-0.00766274946447085,1.57440979411084,6.6717182149538,2.58295152528028,-0.00992064772998564,1.59013636409205,5.33623062519126,2.31002768966317,-0.0131482996751444,1.58015097436374,6.28343598523631,2.50665336409031,60,58.9,343,0.36,2.58295152528029,2.31002768966317,2.50665336409031,0,4
794,-0.00752401969896523,1.5731008691558,6.47161271303102,2.54392143613294,-0.00885682721813057,1.58626335013503,5.16942403998869,2.27363391561311,-0.0135568641723923,1.58144158497512,6.08694497726897,2.46714951966202,60,58.92,341,0.35,2.54392143613294,2.27363391561311,2.46714951966202,0,4
795,-0.00897457350116037,1.57600180610768,6.16119112819716,2.48215966482341,-0.00520596277660759,1.58877082260226,4.92255718464329,2.2186784079095,-0.0118071474697947,1.57974259091229,5.79128643351256,2.4064858933341,60,58.94,338,0.34,2.48215966482341,2.2186784079095,2.4064858933341,0,4
796,-0.00737760100178321,1.57759557361963,5.96719542345578,2.44278017195649,-0.00567303192011175,1.58984899166623,4.74817267617044,2.1790268770855,-0.0126879622856563,1.58309134668507,5.58319231122004,2.36285580977246,60,58.96,335,0.33,2.44278017195649,2.1790268770855,2.36285580977246,0,4
797,-0.00836555796578046,1.57572470112007,5.74460977345337,2.39678157687698,-0.00820712502559921,1.5817259102551,4.52815778904094,2.12794969617113,-0.0102317053797782,1.57880470496601,5.32674596170145,2.30795215302136,60,58.98,332,0.32,2.39678157687698,2.12794969617113,2.30795215302136,0,4
798,-0.00548127460979977,1.5781310502809,5.56541763840773,2.35910380265735,-0.00301309193631731,1.58694583093972,4.38493153972552,2.09401388428603,-0.00911426577735879,1.57605358663538,5.12942868157037,2.26480155716497,60,59,329,0.31,2.35910380265735,2.09401388428602,2.26480155716497,0,4
799,-0.00513903915277808,1.57977086793633,5.34255111515921,2.31138399875344,-0.00505457469203274,1.58413312582574,4.18741427208622,2.04631722190966,-0.00942598743319644,1.57025395195617,4.89155138667794,2.21166327787205,60,59.02,326,0.3,2.31138399875345,2.04631722190966,2.21166327787205,0,4
800,-0.00396760033510351,1.57844603848596,5.1380712677126,2.26672724345921,-0.00351387750614539,1.58673458023793,4.04846098778513,2.0120716875558,-0.00933448778879734,1.57748116516663,4.71423082969862,2.17121082179455,60,59.04,322,0.29,2.26672724345921,2.0120716875558,2.17121082179455,0,4
801,-0.0030421671193977,1.58314283459071,4.96031379138929,2.22717705383993,-0.0049118600944216,1.58340334389931,3.8883320029741,1.97188396245025,-0.00879633885957234,1.56775947055701,4.52116897231822,2.12628364340476,60,59.06,319,0.28,2.22717705383993,1.97188396245024,2.12628364340476,0,4
802,-0.00291867832544801,1.58258768146522,4.68058218537537,2.16346461520229,-0.00356268232431944,1.58194286182169,3.66713495517563,1.9149713428774,-0.00746138071593633,1.56459855961723,4.23348274963438,2.05752339024317,60,59.08,313,0.27,2.1634646152023,1.9149713428774,2.05752339024317,0,4
803,-0.003597418389897,1.58261395917307,4.4833811722086,2.11740265581379,-0.00545402791667893,1.58052698883205,3.50435762942106,1.87199753036153,-0.00799425872280012,1.56489033880636,4.04618258881529,2.01149287539659,60,59.1,310,0.26,2.11740265581379,1.87199753036153,2.01149287539659,0,4
804,-0.000455422186742212,1.58156525753088,4.2752638832363,2.06767031463673,-0.00404664624006317,1.57700886734044,3.34007203939709,1.8275906193077,-0.00807713643000424,1.56254351282144,3.85235820112305,1.96272512533604,60,59.12,305,0.26,2.06767031463673,1.8275906193077,1.96272512533604,0,4
805,0.00136179099182858,1.57723538454472,3.58539117943746,1.89352391778611,-0.00159512336730257,1.57405771100685,2.82600826520781,1.68108894483049,-0.00494275712576679,1.56719697327457,3.18819269061252,1.78553336737069,60,59.14,302,0.25,1.89352391778611,1.68108894483049,1.78553336737069,0,4
806,-0.00163854050736301,1.57472280876605,3.38701964891286,1.84039526054392,-9.43592301238758e-05,1.57035833292167,2.67827988874083,1.63656117511042,-0.00202599751511697,1.56525775806648,3.00526637343712,1.73355322202489,60,59.18,283,0.21,1.84039526054392,1.63656117511042,1.73355322202489,0,4
807,0.00210320197738559,1.57830963350247,3.20874470787452,1.7913020866181,-0.00126537798374673,1.57007687773992,2.542957159226,1.59467952727089,-0.00155516455181199,1.5568128388578,2.82810549094334,1.68168062919128,60,59.2,277,0.2,1.7913020866181,1.59467952727089,1.68168062919128,0,4
808,0.00220556195677529,1.57118812565233,3.00555312517388,1.73366848341062,0.000966728965944053,1.56677531272613,2.38589643724192,1.54466746554534,-0.00155673298779075,1.56522416577741,2.66026046245391,1.63101425991244,60,59.22,271,0.2,1.73366848341062,1.54466746554534,1.63101425991244,0,4
809,0.0019211670475156,1.57085363961174,2.83163472710094,1.68275230390769,0.00209451279862966,1.5682588210472,2.26186112330991,1.50397274584651,-0.00140473202075206,1.55982976407928,2.50351548595622,1.58223453366974,60,59.24,264,0.2,1.68275230390769,1.50397274584651,1.58223453366974,0,4
810,0.00248703119206642,1.5693822963319,2.65890216688436,1.63062934872503,0.00214589819872648,1.56576433962944,2.12281818489625,1.45701873669461,-0.00338419705861001,1.56207068470659,2.34051931868527,1.5298627815833,60,59.26,259,0.19,1.63062934872503,1.45701873669461,1.5298627815833,0,4
811,0.00162185240860398,1.56461943581742,2.47104940563183,1.57196634335791,0.00212209899625542,1.56297436879448,1.97722197902224,1.40617114039313,2.90995583585613e-05,1.56079971298303,2.17274193642699,1.47400783666988,60,59.28,249,0.16,1.57196634335791,1.40617114039313,1.47400783666988,0,4
812,0.00275093238954986,1.56306325237793,2.28622180617707,1.51204446205112,0.00363904714048019,1.56377743882979,1.83047963340302,1.35298988422775,-0.000923468778004096,1.56271310227538,2.00440638043014,1.4157566355638,60,59.3,240,0.15,1.51204446205112,1.35298988422775,1.4157566355638,0,4
813,0.00822423676898877,1.55837761062632,1.80907801113787,1.34505243263538,0.00152590079144133,1.56024888988378,1.43042949724229,1.19604788532643,9.04021848619759e-05,1.56185069047174,1.54087271947471,1.24131003858933,60,59.32,215,0.12,1.34505243263538,1.19604788532643,1.24131003858933,0,4
814,-0.00339646970555576,1.52006737484475,9.46215956053698,3.07604412624126,-0.00595534616542682,1.53790834849254,9.37499382913209,3.06185372143614,-0.00210018240743414,1.55850929649141,9.67389645900121,3.11025790917569,45,43.75,374,0.6,3.07604412624126,3.06185372143614,3.11025790917569,0,5
815,-0.00300991158375721,1.52158087425344,9.19918677670709,3.03299704640253,-0.00609054261225015,1.53636651016328,9.09585593668645,3.01591966843663,-0.0039038555797557,1.55824664831063,9.40878476467679,3.06734367378317,45,43.78,372,0.6,3.03299704640253,3.01591966843663,3.06734367378317,0,5
816,-0.00393290495154137,1.52343155612854,8.87489770115178,2.97905556290464,-0.00586231192980573,1.53563537179276,8.76152076500412,2.95997271232726,-0.00325363211757076,1.55786838520297,9.10649916047664,3.01766751779053,45,43.81,370,0.58,2.97905556290464,2.95997271232726,3.01766751779053,0,5
817,-0.00179949281231558,1.52365528780299,8.67877162606939,2.94596374956647,-0.00638709828100288,1.53406917001566,8.51180271990655,2.91748275601117,-0.0054135823338774,1.55630205918664,8.87531590816408,2.97911899115269,45,43.84,368,0.57,2.94596374956647,2.91748275601117,2.97911899115269,0,5
818,-0.00359000902518739,1.52732311705153,7.82176628491712,2.79672769101047,-0.00770136510859417,1.53369022586099,7.74025197232336,2.78212361619009,-0.00790608805205196,1.55513206903249,8.08712560073298,2.84375886764388,45,43.87,363,0.53,2.79672769101047,2.78212361619009,2.84375886764388,0,5
819,-0.00438107917283515,1.52932721015495,7.53750744065942,2.74543667369112,-0.00632125637379301,1.53321364356386,7.46959713094511,2.73304738711458,-0.00935696697568468,1.55471300988448,7.82558482532199,2.79739672444549,45,43.9,360,0.52,2.74543667369112,2.73304738711458,2.79739672444549,0,5
820,-0.00370725524618017,1.53292911006147,7.25205719249968,2.69294982567367,-0.00642759227449274,1.53192292884599,7.17108894159805,2.67787157270718,-0.0114911672141811,1.55583619849472,7.53420495544559,2.74482460999449,45,43.93,358,0.5,2.69294982567367,2.67787157270718,2.74482460999449,0,5
821,-0.00536117858152121,1.53306404363398,6.99756835590787,2.64527527846187,-0.00625897675322032,1.53377339320386,6.91233328533924,2.62911470317611,-0.0120759196131669,1.553004802978,7.2716161976382,2.69656697958182,45,43.96,356,0.49,2.64527527846187,2.62911470317611,2.69656697958182,0,5
822,-0.00487986644612801,1.53353221517976,6.68466026424412,2.58545750015364,-0.00795899044333922,1.53224026606795,6.638976330028,2.5766146734093,-0.0119388063504875,1.55282211070779,6.96142269977137,2.63842442979131,45,43.99,353,0.48,2.58545750015364,2.5766146734093,2.63842442979131,0,5
823,-0.00494975924138688,1.53670961669335,6.37461929640902,2.52478846088151,-0.00943182019329115,1.53056226523276,6.30455120146555,2.51087169328871,-0.0109061398801599,1.54874696759127,6.66660286112606,2.58195072290202,45,44.02,350,0.46,2.52478846088151,2.51087169328871,2.58195072290202,0,5
824,-0.00882140220436842,1.53836773215286,6.11952465637622,2.47375835125352,-0.010085983106239,1.52896502697865,6.04369661193594,2.45838440330856,-0.0106238693008021,1.548359680468,6.41662655080202,2.5330810249206,45,44.05,346,0.44,2.47375835125352,2.45838440330855,2.5330810249206,0,5
825,-0.0113739373201383,1.53985504718594,5.79419917433778,2.40710668441506,-0.0137066233088741,1.53214726329335,5.71017901050224,2.38959334131915,-0.0076141557980008,1.54712548708302,6.06682689847207,2.46306892788521,45,44.08,343,0.42,2.40710668441506,2.38959334131915,2.46306892788521,0,5
826,-0.0115420588558567,1.5431638950967,5.4952321619121,2.34417887770279,-0.0120234455472799,1.53122656494932,5.41955040742916,2.32798619058321,-0.00846571437364801,1.54509604518421,5.74410897804938,2.39666331002344,45,44.11,339,0.41,2.34417887770279,2.32798619058321,2.39666331002344,0,5
827,-0.00942902900186829,1.54357850815326,5.15745355132243,2.271001197383,-0.0109197313754096,1.53216602296281,5.10035003879254,2.25839646578835,-0.00618763130882964,1.5436237278109,5.37499788104009,2.31838107310806,45,44.14,334,0.39,2.271001197383,2.25839646578834,2.31838107310806,0,5
828,-0.00920999290186323,1.54499329650643,4.88063906297261,2.20922068441005,-0.00917637924459216,1.53417186512235,4.83599806732267,2.19908896685756,-0.00533181551524579,1.54267049826312,5.07590330626552,2.25295432626937,45,44.17,330,0.38,2.20922068441005,2.19908896685756,2.25295432626937,0,5
829,-0.0110182958801634,1.54778423873523,4.56415298684894,2.13638169358848,-0.00689887394306264,1.5319348406064,4.51572825800605,2.12503005701465,-0.00522197974769695,1.54008922529323,4.71633618878457,2.17169157824518,45,44.2,325,0.35,2.13638169358848,2.12503005701465,2.17169157824518,0,5
830,-0.00669427314553799,1.54760158098347,4.24620284726215,2.06062707537778,-0.00641158971932648,1.53188386264804,4.18420942797655,2.04553471947939,-0.00364328353183315,1.53766107605449,4.36844468175659,2.09006328307475,45,44.23,319,0.34,2.06062707537778,2.04553471947939,2.09006328307475,0,5
831,-0.00349982155179548,1.54749938164053,3.99957863429453,1.99989901792555,-0.00403644029587727,1.53169337168229,3.94204492566179,1.98547216036988,-0.00445250069953164,1.5373607625295,4.09215962803135,2.0228886452666,45,44.26,313,0.32,1.99989901792555,1.98547216036988,2.0228886452666,0,5
832,-0.0022242439240877,1.54808727492658,3.66139851352229,1.91347656835935,-0.0021012063824509,1.53563260164051,3.61035916292876,1.90010268952602,-0.00244208258444824,1.53308611343638,3.73166226084576,1.93173183663838,45,44.29,305,0.29,1.91347656835935,1.90010268952602,1.93173183663838,0,5
833,-6.41484409628035e-05,1.54720029154331,3.31790183912138,1.82151580998833,-0.00267169179544842,1.53189097062564,3.27456147870672,1.80959454840477,-0.00196240130482111,1.53257350276598,3.36465596948402,1.83428170678015,45,44.32,297,0.28,1.82151580998833,1.80959454840476,1.83428170678015,0,5
834,-0.000379151475641989,1.54557440895181,2.97078209037963,1.72359368641018,-4.96739378648955e-05,1.53211130017711,2.93924782241459,1.71443720527097,-0.000829180828547976,1.53258476389512,3.00948945931743,1.73477206624816,45,44.35,285,0.25,1.72359368641018,1.71443720527097,1.73477206624816,0,5
835,0.000824336553968566,1.54136960224957,2.67399449791689,1.63524076439747,-0.00146887448689933,1.53153167224788,2.64691818115693,1.62695447955125,0.000413877598895384,1.52960754324098,2.70316179721805,1.64411306747121,45,44.38,275,0.23,1.63524076439747,1.62695447955125,1.64411306747121,0,5
836,0.00210387085270713,1.54000302471277,2.31401478987725,1.52120266465012,-3.46252725779299e-05,1.53169585219178,2.30418775382731,1.51797180304288,0.000604247624687604,1.53204252917102,2.33523985825652,1.52813451643326,45,44.41,260,0.19,1.52120266465012,1.51797180304288,1.52813451643326,0,5
837,0.00214639702736457,1.53422612897883,1.91805326173882,1.38495268473188,0.00157359903895565,1.53356869347994,1.91781107335619,1.38487683917057,0.00336085405889258,1.53379248830469,1.93627606802397,1.3914877693711,45,44.44,242,0.17,1.38495268473188,1.38487683917057,1.3914877693711,0,5
838,0.00389024503810641,1.5309222638741,1.54840097146904,1.2443835129856,0.0017402032244799,1.5325562747308,1.55447413183026,1.24681757561249,0.000677918101353271,1.53584577062769,1.56499086453081,1.25099030116897,45,44.47,218,0.14,1.2443835129856,1.24681757561249,1.25099030116897,0,5
839,-0.00395247349936128,1.52412362674412,9.79214953908795,3.12921674129553,-0.00553379357083221,1.54072143361968,9.6687390585602,3.10944442365464,-0.00314479555661577,1.56211464936805,10.046890180594,3.16965143111895,47.5,46.21,377,0.61,3.12921674129553,3.10944442365464,3.16965143111895,0,5
840,-0.00249495959703992,1.52523628536798,9.47868727223474,3.07873099974865,-0.00556882249143713,1.54088481878821,9.37309249392762,3.06153415123757,-0.00512554588829908,1.55953409642244,9.73471105399265,3.12001882730088,47.5,46.24,375,0.6,3.07873099974865,3.06153415123757,3.12001882730088,0,5
841,-0.0048113215956217,1.52646431831507,9.15291513209709,3.0253534411252,-0.00578704793975468,1.53869418271401,9.05026363202026,3.00834863404567,-0.0035024873134551,1.56070051238191,9.40251869951801,3.06632335377864,47.5,46.27,373,0.59,3.0253534411252,3.00834863404567,3.06632335377864,0,5
842,-0.00471601400390732,1.52884223704233,8.89227356513555,2.98197230072664,-0.00621123474593117,1.53995349191322,8.78730345902216,2.96432947474565,-0.00636507059468477,1.5600561062309,9.1472634350753,3.02441415710358,47.5,46.3,371,0.57,2.98197230072664,2.96432947474565,3.02441415710358,0,5
843,-0.00364858330960476,1.52958156033998,8.61208564597091,2.93461888327633,-0.00529956294594751,1.53842644024051,8.51486810947345,2.91800692357201,-0.00792436274542471,1.56005368357159,8.87373566122251,2.9788538530786,47.5,46.33,369,0.56,2.93461888327633,2.91800692357201,2.9788538530786,0,5
844,-0.00247380979510733,1.53084823100512,8.30452140165498,2.88174717480548,-0.00693093628953422,1.53778635137427,8.20185211380511,2.86388243460845,-0.00922614606054277,1.55757971044253,8.57385934450741,2.92808605618241,47.5,46.36,367,0.55,2.88174717480548,2.86388243460844,2.92808605618241,0,5
845,-0.00442150062445443,1.53296150976196,8.02899586623862,2.83353051603515,-0.00670900940514845,1.53919536566108,7.91459527461485,2.81327761325844,-0.0079692659677516,1.55806517782995,8.29636685242046,2.88031278580385,47.5,46.39,365,0.54,2.83353051603515,2.81327761325844,2.88031278580385,0,5
846,-0.00360423172343725,1.53384130319796,7.70736011055247,2.77619190176387,-0.006849923444079,1.53678431166416,7.60011522713721,2.75681786155018,-0.00890463305574589,1.55784207700873,7.96836555068563,2.82280137034368,47.5,46.42,362,0.52,2.77619190176387,2.75681786155018,2.82280137034368,0,5
847,-0.00465958707187257,1.53564023855956,7.37369544159552,2.71542989833209,-0.00898652036427189,1.53710463721517,7.26156465304858,2.69472455200127,-0.00951339894381236,1.55700105297899,7.64649702901332,2.76520354656277,47.5,46.45,359,0.5,2.7154298983321,2.69472455200127,2.76520354656277,0,5
848,-0.00435409116611955,1.53647948940017,7.04980498832291,2.65513162264283,-0.00891430745317744,1.5366928434778,6.95118134605239,2.63650015390149,-0.0129149072574372,1.55640996055554,7.30726193981608,2.70316773786068,47.5,46.48,356,0.49,2.65513162264284,2.63650015390149,2.70316773786068,0,5
849,-0.00421791929994827,1.53870862087686,6.76924964710361,2.60176275545605,-0.00979742767912896,1.53627428572315,6.66932833003851,2.58249634400221,-0.0127926442186274,1.55297571054374,7.03368075652908,2.65208224248934,47.5,46.51,354,0.48,2.60176275545605,2.58249634400221,2.65208224248934,0,5
850,-0.00472041885020445,1.54146520950191,6.44426264167916,2.53854015545828,-0.0116481574758737,1.5356339660004,6.35801787467059,2.52149483536768,-0.0171093481980204,1.55399435484301,6.7094149063544,2.59022977222373,47.5,46.54,350,0.46,2.53854015545828,2.52149483536767,2.59022977222373,0,5
851,-0.00742955344197374,1.54305833274918,6.10107163190767,2.47002082248639,-0.0135645345095417,1.53495969606496,6.00609047597555,2.45072733358932,-0.0137786317279937,1.55285181215637,6.35905583984503,2.52169260685854,47.5,46.57,347,0.43,2.47002082248639,2.45072733358932,2.52169260685854,0,5
852,-0.00808423399103245,1.54499631292955,5.76224932583577,2.40045679332021,-0.0122856993626858,1.53460458722306,5.68414838681362,2.38413968901452,-0.0139508748058362,1.55278177806751,6.01310634621415,2.45213912301153,47.5,46.6,343,0.42,2.40045679332021,2.38413968901452,2.45213912301153,0,5
853,-0.0102340822206615,1.54727175201185,5.49636992674067,2.34442023047476,-0.0121561427238582,1.53482877472711,5.4296842937676,2.33016899531315,-0.0109424031030508,1.5518233230196,5.74225469466769,2.3962776060099,47.5,46.63,340,0.4,2.34442023047477,2.33016899531314,2.3962776060099,0,5
854,-0.011091044418227,1.5494585993169,5.17003262816228,2.27375947568753,-0.0102697227714675,1.53402431541742,5.07322882147179,2.25237630613212,-0.00911592637074825,1.54727637710598,5.39463497385339,2.32261213917877,47.5,46.66,338,0.38,2.27375947568753,2.25237630613212,2.32261213917877,0,5
855,-0.0127735293872114,1.55039314877156,4.86285672829514,2.20518307440904,-0.00648922484090848,1.53697995381853,4.7686061832942,2.18371103034496,-0.00559448237364179,1.54757805266942,5.03455800297949,2.24376057696498,47.5,46.69,329,0.37,2.20518307440904,2.18371103034496,2.24376057696498,0,5
856,-0.00972761495443955,1.55107786633192,4.59854626096099,2.14442174780169,-0.00576893394734162,1.5371925814288,4.51717812342531,2.12536637089804,-0.00517458775577025,1.54157129420305,4.74692543571453,2.17872223252048,47.5,46.72,325,0.37,2.14442174780169,2.12536637089804,2.17872223252048,0,5
857,-0.00463723208677171,1.55238965959097,4.26746334778368,2.06578429767206,-0.00607746899322217,1.53745225363202,4.19013396550518,2.04699523935204,-0.00498066363066185,1.54078551851404,4.37877417625698,2.09253122460513,47.5,46.75,319,0.33,2.06578429767206,2.04699523935204,2.09253122460513,0,5
858,-0.00162559979675016,1.55171644978818,3.58046501672208,1.89221730343062,-0.00110670034136722,1.54062468355385,3.51966080663729,1.87608840186033,-0.00108882972570866,1.53546856875403,3.63810553863626,1.90736458841401,47.5,46.81,304,0.3,1.89221730343062,1.87608840186033,1.90736458841401,0,5
859,-0.000806924616175345,1.55242793378692,3.29338279219825,1.8147694653826,-0.000708072828242666,1.53603109398942,3.24789435140841,1.80219653965897,-0.00234171910796628,1.53393970396924,3.3419539179802,1.82808496321342,47.5,46.84,296,0.27,1.8147694653826,1.80219653965897,1.82808496321342,0,5
860,0.000559762111088088,1.54997101706499,2.93248119789932,1.71246174584154,-0.00166780268160318,1.5389508155126,2.89973583282627,1.70288423231979,-0.000950910340206585,1.53134718025986,2.96721876183158,1.72254453990361,47.5,46.87,285,0.24,1.71246174584154,1.70288423231979,1.72254453990361,0,5
861,0.000100854916534839,1.54477944105146,2.56278168987436,1.6008908148531,-0.00113632006784854,1.53725360185751,2.54448182606416,1.59517066095844,0.00141415520008412,1.53539065793023,2.59405487169859,1.61059396135136,47.5,46.9,271,0.22,1.6008908148531,1.59517066095844,1.61059396135136,0,5
862,0.00312576794867409,1.54056671896538,2.25236228103249,1.50081172662279,-0.00146255610577936,1.53384923180046,2.24979258038626,1.4999701876563,-0.000357880226027812,1.53273337867015,2.27488197468006,1.508256452202,47.5,46.93,257,0.2,1.50081172662279,1.4999701876563,1.508256452202,0,5
863,0.00316509260165984,1.53759511090053,1.85900009560952,1.36347218584256,0.00323087650637423,1.53797686608767,1.86141793175602,1.36436662991407,0.00165488453203715,1.53633881414097,1.87396641387727,1.36891886373706,47.5,46.96,238,0.16,1.36347218584256,1.36436662991407,1.36891886373706,0,5
864,0.00450348914179286,1.53433279137149,1.36914219650637,1.17012519118363,0.00344795497769388,1.53578138703779,1.37508645701938,1.17269203923287,0.00284552384264682,1.53409806465016,1.38142780905938,1.17533110028249,47.5,46.99,209,0.13,1.17012519118363,1.17269203923287,1.17533110028249,0,5
865,-0.00406521298705965,1.53023627375417,9.58023541015587,3.09517625989107,-0.0070531261059817,1.54485234372509,9.45283475648524,3.07453207164161,-0.00486159396339251,1.5648831218295,9.81552568774342,3.13294316769558,50,48.76,375,0.59,3.09517625989108,3.07453207164161,3.13294316769558,0,5
866,-0.00352858903852508,1.53408346698659,9.14747893228579,3.02446050449608,-0.00624859746382674,1.54674376455461,9.00454630927804,3.00074052085013,-0.00800139110475818,1.56570617116047,9.41881990129078,3.06898007647995,50,48.81,373,0.57,3.02446050449608,3.00074052085013,3.06898007647995,0,5
867,-0.00307879344585239,1.53602496908817,8.84567495632066,2.97414226804816,-0.00608149206539007,1.54466154424628,8.67971600033055,2.94611593385658,-0.00856939653201193,1.56373747310245,9.08396205028699,3.01393177518991,50,48.84,371,0.56,2.97414226804816,2.94611593385658,3.01393177518991,0,5
868,-0.00489964370522832,1.53687947739459,8.4988467754729,2.91525488013305,-0.00564247420294665,1.5451007414865,8.37061423965457,2.89318063976307,-0.00971574874056171,1.56225236516269,8.76704455108398,2.96089043356241,50,48.87,369,0.55,2.91525488013305,2.89318063976306,2.96089043356241,0,5
869,-0.00376471422137594,1.5372968333623,8.25234253049221,2.87266596498759,-0.00742353443208539,1.54300826562458,8.09329687391356,2.84485764104443,-0.00952863029984489,1.56247757841107,8.50342048393377,2.91603334601726,50,48.9,366,0.54,2.87266596498759,2.84485764104442,2.91603334601726,0,5
870,-0.00246409530339457,1.53834149896365,7.81760798724945,2.79598618769263,-0.00837760039525203,1.54202168342622,7.6603108678936,2.76771603476244,-0.0133121152374419,1.56113182676845,8.06821106427348,2.84043152984561,50,48.93,363,0.51,2.79598618769263,2.76771603476244,2.84043152984561,0,5
871,-0.00342271435688958,1.54085809977898,7.4697704199792,2.73306676590814,-0.0107687182860654,1.54223038276784,7.3472550575083,2.71057420163599,-0.0135135798404331,1.55877222855946,7.73010311646071,2.78027903215434,50,48.96,360,0.5,2.73306676590814,2.71057420163598,2.78027903215434,0,5
872,-0.002145481091656,1.54212071470667,7.17582009811283,2.67876098605176,-0.0133512748205749,1.54184274929119,7.05006980346285,2.65518505279606,-0.0141852158164814,1.56086578811927,7.44136372878916,2.7278591082618,50,48.99,358,0.49,2.67876098605176,2.65518505279606,2.7278591082618,0,5
873,-0.00745003701247234,1.54194995821309,6.91356786729325,2.62935522692066,-0.0137746496664562,1.54193138137443,6.81485032460736,2.61050914876617,-0.011173920452529,1.55760382990396,7.11773544481306,2.66788182491932,50,49.02,356,0.48,2.62935522692066,2.61050914876617,2.66788182491932,0,5
874,-0.00458557513167651,1.54554946197361,6.58213663168925,2.56556195408105,-0.012769495858513,1.54181910559693,6.44634716650124,2.53895762933981,-0.0146293682725211,1.55576557915042,6.82428644929941,2.61230975718558,50,49.05,352,0.45,2.56556195408105,2.53895762933981,2.61230975718558,0,5
875,-0.00953868124909377,1.54837976775958,6.25848202927414,2.50168389299014,-0.0114814039850052,1.54234550936339,6.09564514472823,2.46893062292769,-0.0102009855569655,1.55820859121298,6.50454718257204,2.55037589040291,50,49.08,348,0.43,2.50168389299014,2.46893062292769,2.55037589040291,0,5
876,-0.0117156776522562,1.5500153989398,5.97573361764284,2.44451736933955,-0.0096333337532962,1.54228325307259,5.79855948412297,2.4080119656814,-0.0097663839118542,1.55435417032005,6.2053730949839,2.49103371887799,50,49.11,345,0.42,2.44451736933955,2.4080119656814,2.49103371887799,0,5
877,-0.0126319471735652,1.55123180546716,5.64131939740011,2.37513193103523,-0.0120862303615654,1.5411364538603,5.47186375421063,2.33919732314253,-0.00752213291260545,1.55321129140956,5.84497981205063,2.41761515737036,50,49.14,340,0.4,2.37513193103523,2.33919732314253,2.41761515737036,0,5
878,-0.010777156521451,1.56120488140476,5.34058112060269,2.31096144937324,-0.0125943537126299,1.53603597635612,5.31676118409227,2.30579885855363,-0.00899885462465331,1.55369620133503,5.70748032256157,2.38901028637954,50,49.17,335,0.39,2.31096144937324,2.30579885855362,2.38901028637954,0,5
879,-0.0106610955986367,1.55560365696558,4.92084243914963,2.2182927063214,-0.00829665912360533,1.54087179097335,4.81638636274723,2.19462825217107,-0.00700909286925919,1.54894562671416,5.07931201774466,2.25371047308412,50,49.2,331,0.36,2.2182927063214,2.19462825217107,2.25371047308412,0,5
880,-0.0103914642528521,1.55619134870679,4.6530566196907,2.15710414045886,-0.00739262200191173,1.53939815156294,4.55064398566206,2.13321260718342,-0.00735510964731591,1.54484759479706,4.78219349112602,2.18680400977811,50,49.23,326,0.35,2.15710414045886,2.13321260718342,2.18680400977811,0,5
881,-0.0091926270599324,1.55707050091479,4.34908830674586,2.08544796091419,-0.00812888496668442,1.54134797838337,4.23874433723177,2.05883177845501,-0.00480397744711275,1.54219092164234,4.45045302513523,2.10958863635482,50,49.26,320,0.33,2.08544796091419,2.05883177845501,2.10958863635482,0,5
882,-0.00428530293560968,1.55737938569125,3.97857501911262,1.99463659402438,-0.00307006779808334,1.54222614072837,3.89469225379662,1.97350261775972,-0.00723898155295141,1.53919149685335,4.05069137180454,2.01261293709785,50,49.29,314,0.31,1.99463659402438,1.97350261775972,2.01261293709785,0,5
883,-0.00309361186282968,1.55547278256516,3.71995910706528,1.92872710811332,-0.0021992360421622,1.54165615133145,3.63714007313471,1.90713988462178,-0.00210074320726685,1.53735764467805,3.76603496060766,1.94060853836552,50,49.32,307,0.3,1.92872710811332,1.90713988462178,1.94060853836552,0,5
