idx,scm_COR_X,scm_IDM_X,scm_ENT_X,scm_CSD_X,scm_CSR_X,scm_DKL_X,scm_MDR_X,scm_CAD_X,scm_COR_Y,scm_IDM_Y,scm_ENT_Y,scm_CSD_Y,scm_CSR_Y,scm_DKL_Y,scm_MDR_Y,scm_CAD_Y,scm_COR_Z,scm_IDM_Z,scm_ENT_Z,scm_CSD_Z,scm_CSR_Z,scm_DKL_Z,scm_MDR_Z,scm_CAD_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
61,0.425759749739261,0.774221520261377,1.94124704190553,0.22232193124795,0.748779582885793,0,1,1,-0.132165978296277,0.622525461291367,2.14646762620051,0.506596215826108,0.927758828971291,0,1,1,-0.142213884228637,0.631273278202133,2.16747530780714,0.481401080681408,0.848129502084479,0,1,1,55,53.86,327,0.43,2.91994989425474,2.23883701148329,2.15831530605246,0,7
62,0.423015065313791,0.772415497744547,1.97114056041228,0.219833764197739,0.775825571710268,0,1,1,-0.124848001323524,0.646696673392312,2.12774328974284,0.455883872726302,0.932831851815203,0,1,1,-0.143677821017469,0.652554096734619,2.1272950751402,0.441579099722804,0.80515094469561,0,1,1,55,53.88,325,0.41,2.87069935589294,2.20303434042091,2.11815204988618,0,7
63,0.406139066211723,0.755389705549092,2.00560471743214,0.244580971024282,0.781104781858894,0,1,1,-0.15157659908935,0.611254416313157,2.14302896306202,0.531072672947047,0.935062099740254,0,1,1,-0.182264368250877,0.617512659009509,2.15463444894489,0.516806462373346,0.906448443073862,0,1,1,55,53.9,322,0.41,2.82108821032158,2.16971078182668,2.07665387143091,0,7
64,0.400763768039681,0.77254677770739,1.90447149077707,0.230154109831155,0.794884758480321,0,1,1,-0.151005768352947,0.630819308117383,2.09830050287272,0.493787493800643,0.905087988891308,0,1,1,-0.168453161712375,0.639255395315536,2.11779603626335,0.471887451934257,0.941427982657582,0,1,1,55,53.92,319,0.4,2.76332692949857,2.1259720801955,2.02857105218144,0,7
65,0.401003522620109,0.762195121951219,1.96412007826291,0.236179903023146,0.798364827912506,0,1,1,-0.162483486406719,0.61190522811827,2.06381880589511,0.537929806083608,0.832677575558028,0,1,1,-0.183025571157711,0.619110709377051,2.08901903432897,0.519289340059598,0.939615311994197,0,1,1,55,53.94,316,0.39,2.7241277666699,2.10205814417435,1.99601958234128,0,7
66,0.411513362303531,0.769870353832414,1.94911422314474,0.226117936608888,0.786487818659153,0,1,1,-0.138100647841566,0.643401276508133,2.10041856704745,0.466308066307278,0.960085884409871,0,1,1,-0.147550128188828,0.652298700620988,2.11973266236155,0.442118253200768,0.942054696255288,0,1,1,55,53.96,314,0.37,2.676835694979,2.0704927170704,1.95604022394217,0,7
67,0.386328834705831,0.752841978468719,1.97106270728251,0.24997452979266,0.796164734830225,0,1,1,-0.150479464964602,0.627297477009548,2.11114901833507,0.497970688111376,0.934918357764207,0,1,1,-0.176433861484304,0.627943485086342,2.10077823547991,0.497361070626345,0.908779645604949,0,1,1,55,53.98,311,0.37,2.6157622114456,2.03141819484289,1.90727540073066,0,7
68,0.419932912508036,0.782533844588779,1.90225705149165,0.211419362958507,0.77829316964099,0,1,1,-0.134608262705466,0.652894936146875,2.06849972163537,0.44737881222848,0.800720892418627,0,1,1,-0.171274434889521,0.652613717940351,2.08531830417133,0.447390671129518,0.909030330652529,0,1,1,55,54,305,0.35,2.54786254314153,1.9843903398452,1.85051482026908,0,7
69,0.41721119155753,0.768497740616643,1.94630255888861,0.227565580167475,0.804459576404917,0,1,1,-0.178358259682545,0.613278710642839,2.07988956198543,0.535487325893034,0.836782448412163,0,1,1,-0.188454594442553,0.616332819722651,2.09655350247701,0.52697537150181,0.877432358274241,0,1,1,55,54,305,0.35,2.5454218285183,1.98419033232173,1.84817633080413,0,7
70,0.390137132698414,0.765392033799712,1.9334068237031,0.231587275099602,0.834723048069382,0,1,1,-0.160439511868768,0.643277110913839,2.03077274980216,0.471750624475716,0.953340993864489,0,1,1,-0.16585164989322,0.648929266709929,2.04400055606087,0.456751358632728,0.893889309260358,0,1,1,55,54.04,300,0.33,2.45651921955525,1.92453075492345,1.78014011249653,0,7
71,0.418170833757274,0.771545405447111,1.92541539364336,0.225721288538489,0.792821828728959,0,1,1,-0.155237575453697,0.635154533097903,2.0887765460193,0.484966973496448,0.925566044358754,0,1,1,-0.159887363819721,0.642731351149846,2.09874874671726,0.465783001373868,0.936332019968455,0,1,1,55,54.06,298,0.33,2.42750938627986,1.90557623042483,1.75241647869201,0,7
72,0.382906853102835,0.770451638750636,1.87865931506282,0.223703148974561,0.900171160437267,0,1,1,-0.178260314151171,0.63629422244846,1.99772586148642,0.491849086650143,0.871834763711126,0,1,1,-0.179796203770824,0.645836293416345,2.00459626715156,0.467628370333115,0.8604377154063,0,1,1,55,54.08,290,0.25,2.04825857837089,1.62315126008796,1.47375185886415,0,7
73,0.406987958095634,0.795810851676774,1.77870381192664,0.196125857908038,0.894105284624158,0,1,1,-0.163169952811347,0.651924481068113,1.98448259640288,0.460497238942253,0.86999052641374,0,1,1,-0.182077497038957,0.660414740457007,2.00415720818156,0.436056852799852,0.910177832911428,0,1,1,55,54.1,285,0.24,1.98250178980895,1.58075299821408,1.42601985441093,0,7
74,0.386783085571859,0.774317439177366,1.8299408711536,0.220002071375635,0.898382738082201,0,1,1,-0.210126419295515,0.622672760557417,1.92559402055187,0.529069126571074,0.888768413844406,0,1,1,-0.210338433943447,0.63000063000063,1.9513975612418,0.507658043759693,0.785268264991775,0,1,1,55,54.12,281,0.21,1.91792464756893,1.53621943898748,1.37863297354211,0,7
75,0.410765625573977,0.796191022150034,1.76103083925658,0.19066750075575,0.89098317972462,0,1,1,-0.214524751532115,0.641321635626699,1.93432133470098,0.488889175258742,0.836204056861166,0,1,1,-0.204801090908122,0.658275843909632,1.96340428412754,0.443926384527898,0.89112371540645,0,1,1,55,54.14,273,0.2,1.84624606581746,1.48758854834859,1.3267696555684,0,7
76,0.385513396300586,0.784412161526153,1.79516879776633,0.202977680590875,0.946076344801338,0,1,1,-0.193197314851084,0.65882228927569,1.87065300170802,0.456053889225288,0.892955479284637,0,1,1,-0.193933293041712,0.666382343533426,1.87656734482102,0.438957277681986,0.923476225496398,0,1,1,55,54.16,266,0.19,1.77928000903627,1.43944808616297,1.27880884276441,0,7
77,0.363452390233052,0.775783153093047,1.79879983425242,0.213546551560253,0.954757317160137,0,1,1,-0.227343910013196,0.638178383621789,1.86156663580298,0.500438793683009,0.892305731072804,0,1,1,-0.246349532620015,0.648096540460667,1.86599987303636,0.474325538407955,0.923155341464693,0,1,1,55,54.18,258,0.18,1.70802865984516,1.38653472690214,1.22867889201733,0,7
78,0.388942001629677,0.794369508920769,1.74837654447032,0.189372832109026,0.942198250553021,0,1,1,-0.197223368798868,0.666417870661619,1.83593774311906,0.442140284232893,0.822550379805715,0,1,1,-0.215989421498532,0.673019975232865,1.84874225161905,0.426251078364546,0.7839433509758,0,1,1,55,54.2,255,0.17,1.67798559208738,1.36974047525587,1.20951933356507,0,7
79,0.402037969273969,0.806802962580479,1.68804229509343,0.175965798240779,0.939019715023802,0,1,1,-0.198570800954707,0.658709456432957,1.82582737700732,0.456532296113759,0.800092964004721,0,1,1,-0.183485068520116,0.666888962987662,1.84895391220214,0.43610620207304,0.783898421675602,0,1,1,55,54.22,246,0.16,1.59593644413254,1.30885991157209,1.15432806018078,0,7
80,0.404776697961728,0.747775368279368,2.02970658701667,0.260488005793703,0.73244855968807,0,1,1,-0.14624198459495,0.633585077804247,2.20780840814362,0.471688341882084,0.917022477835183,0,1,1,-0.15154925846276,0.63442920404512,2.19868528574563,0.471130512241584,0.934802239987797,0,1,1,57.5,56.3,337,0.46,3.14073623624861,2.40131498786564,2.31350766980813,0,7
81,0.396188532533001,0.740071934992081,2.03523778911785,0.273703357812269,0.72266996946973,0,1,1,-0.185537039130717,0.606435493456561,2.16492467713693,0.537938776373565,0.92596814780922,0,1,1,-0.167550058705423,0.612077513496309,2.18637440581971,0.522085850277315,0.9178052499549,0,1,1,57.5,56.32,335,0.46,3.09401151456039,2.36596512115249,2.27489849612754,0,7
