idx,scm_COR_R,scm_IDM_R,scm_ENT_R,scm_CSD_R,scm_CSR_R,scm_DKL_R,scm_MDR_R,scm_CAD_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
35,0.466169551824466,0.725984434893716,2.48079069161294,0.280682262404603,0.821070692284631,0,1,1,47.5,46.32,341,0.4,2.56760215938567,2.30591302727506,2.49800463617094,0,4
36,0.501043164525124,0.752909997138942,2.38712202989054,0.246860583878077,0.827727887435721,0,1,1,47.5,46.34,338,0.38,2.52843154920717,2.26614990606137,2.45337971970146,0,4
37,0.477282178062972,0.730695037119308,2.44397479586282,0.275642537605938,0.819244604156169,0,1,1,47.5,46.38,334,0.37,2.44544612414902,2.19620025138155,2.37414566560707,0,4
38,0.472237658197992,0.725226270596426,2.47732655482429,0.277713022713011,0.803127888676013,0,1,1,47.5,46.4,333,0.36,2.41349523779405,2.16622064034934,2.34210914773356,0,4
39,0.481597251335767,0.731207955542556,2.46021009549194,0.272761766156536,0.806487645392397,0,1,1,47.5,46.42,330,0.35,2.37515783019647,2.13658432199328,2.30649931677833,0,4
40,0.4778156177128,0.741146999095801,2.39572870857081,0.263988408589193,0.831214056852927,0,1,1,47.5,46.44,327,0.35,2.34348288966222,2.10472971846544,2.27010385330757,0,4
41,0.469287824919997,0.740521327014218,2.41321429570232,0.260871652148907,0.834344004978292,0,1,1,47.5,46.46,324,0.34,2.28612439062791,2.05270183908916,2.21267127058151,0,4
42,0.476616383038434,0.745578718201067,2.38548225346705,0.254297794815862,0.858879985106574,0,1,1,47.5,46.48,321,0.34,2.24969474015686,2.01807396084725,2.17249038893945,0,4
43,0.478467258020452,0.74075171484022,2.40049493660571,0.256845259265092,0.820351401155632,0,1,1,47.5,46.5,317,0.32,2.21175876580169,1.98479373801895,2.13078478247236,0,4
44,0.473388117819175,0.734710670937784,2.4207519892493,0.267005733453202,0.848166755120693,0,1,1,47.5,46.52,315,0.31,2.1719758882982,1.94781160413578,2.08844795977402,0,4
45,0.47883697255795,0.755195746737554,2.32650209547116,0.246587609018668,0.838990694432212,0,1,1,47.5,46.54,310,0.3,2.12715041862427,1.9069297522945,2.04155731688403,0,4
46,0.487943705493457,0.750694392312889,2.3570661165336,0.251360762497618,0.828259647605174,0,1,1,47.5,46.56,306,0.29,2.08617794989164,1.86448831226641,1.99631235013597,0,4
47,0.479006419675274,0.746703304908828,2.3657145462334,0.249924292754221,0.865234781659277,0,1,1,47.5,46.58,302,0.28,2.03807893714744,1.82231989351263,1.94678236034757,0,4
48,0.461182831491313,0.727611397304928,2.43132105503024,0.271770524528369,0.835993579980178,0,1,1,47.5,46.6,297,0.28,1.97699990366118,1.76607905582866,1.88459589261194,0,4
49,0.476733971734488,0.729490378021914,2.44439210776,0.270161310367793,0.845155299404175,0,1,1,47.5,46.62,297,0.26,1.98859301673041,1.77800466099444,1.89644019216676,0,4
50,0.456520400103269,0.71926922246997,2.47019643742914,0.281723200399542,0.782625977656022,0,1,1,47.5,46.64,293,0.26,1.94224711250217,1.73522164050974,1.84895042337348,0,4
51,0.479344992593047,0.758035172832019,2.28156845232154,0.237151857433911,0.885639320293931,0,1,1,47.5,46.66,287,0.25,1.89780020479136,1.69291095949479,1.80037661588605,0,4
52,0.467465605411742,0.754068197927821,2.28571513206066,0.242951337787741,0.891902994636266,0,1,1,47.5,46.68,282,0.24,1.84595896796529,1.65218986346018,1.74949823705365,0,4
53,0.485345017929206,0.75866777937941,2.26036794906883,0.237747253387413,0.884700660020658,0,1,1,47.5,46.7,276,0.23,1.7987260582444,1.6104903607069,1.70193810734698,0,4
54,0.482994755467516,0.748458176157116,2.3173554442214,0.244817830286416,0.8647530415183,0,1,1,47.5,46.72,271,0.21,1.75289724018592,1.56878134924203,1.6543593618352,0,4
55,0.490061816692317,0.771247879068333,2.21192707606513,0.224241501465459,0.899194902988022,0,1,1,47.5,46.74,262,0.18,1.68304271625098,1.50753031676052,1.58445018178305,0,4
56,0.480024198661657,0.763673575366945,2.22686106543158,0.222790522839359,0.914133966379382,0,1,1,47.5,46.76,255,0.17,1.6263021765219,1.45580472187718,1.53069351025765,0,4
57,0.475223307104963,0.783257096309293,2.07916479003877,0.210101110018517,0.934117820069884,0,1,1,47.5,46.78,246,0.16,1.55984542299113,1.39834661272946,1.46762891048676,0,4
58,0.471581680016428,0.792280023451488,2.00771273890847,0.202184570256513,0.949901048605273,0,1,1,47.5,46.8,237,0.15,1.49369772760966,1.34166269640237,1.40414222995612,0,4
59,0.480599423854611,0.794874648267968,2.00710918775226,0.190664907087957,0.950875096081501,0,1,1,47.5,46.82,224,0.14,1.41563305344005,1.27438330016428,1.33125129320144,0,4
60,0.451339719047568,0.750153781525213,2.18728068577795,0.240303813622809,0.933953273844782,0,1,1,47.5,46.84,214,0.13,1.33876614848416,1.20523601199281,1.25849729698918,0,4
61,0.455490386657309,0.720253529242293,2.48367028604155,0.293341309432677,0.82189886580168,0,1,1,50,48.71,356,0.47,2.80861783339133,2.54067310533296,2.75097054315875,0,4
62,0.456269083224059,0.72229284641165,2.50405142651515,0.284146467684974,0.797904339410651,0,1,1,50,48.73,354,0.47,2.76538064010795,2.50078456967468,2.70587974263554,0,4
63,0.472995719418732,0.732879924953096,2.49023871096375,0.269889001556603,0.808749895382057,0,1,1,50,48.75,352,0.45,2.73381778013979,2.47093291528697,2.67293897819592,0,4
64,0.465751868402793,0.72816240934378,2.47758709627934,0.282671474181663,0.80587626769409,0,1,1,50,48.77,351,0.45,2.6936288387861,2.43610486486589,2.63579093870985,0,4
65,0.457712936677252,0.717123474319809,2.5260351368268,0.29145978258809,0.79585568658596,0,1,1,50,48.79,349,0.44,2.66759344700624,2.40932129734364,2.60654694600216,0,4
66,0.457899113180923,0.724963389348838,2.49035250794857,0.282292313972822,0.796174402765884,0,1,1,50,48.81,347,0.42,2.62750564613587,2.37498850345518,2.5727262233651,0,4
67,0.464354242237435,0.727632574655102,2.47520430359065,0.2784758577592,0.836940028024852,0,1,1,50,48.83,337,0.37,2.50044422182432,2.22128475288729,2.41484280264046,0,4
68,0.460277002250799,0.71645555109761,2.53146562183926,0.292649578768069,0.816661407793298,0,1,1,50,48.85,335,0.37,2.46448274690032,2.19160621549866,2.37924171633598,0,4
69,0.461799704027859,0.717710217322653,2.52626969250106,0.290059842815038,0.815832259392841,0,1,1,50,48.87,331,0.36,2.40797247066233,2.13956902096188,2.32178863374428,0,4
70,0.463510988973211,0.729799159271369,2.45497161703068,0.276298873536113,0.81801204579474,0,1,1,50,48.89,329,0.35,2.36908577947689,2.10425718691887,2.2856488917758,0,4
71,0.458920941784922,0.726427429899753,2.46319507475597,0.277822099327128,0.823928932751596,0,1,1,50,48.91,326,0.34,2.33537679669213,2.07559061019515,2.24609277847957,0,4
72,0.464031317866371,0.745534249843438,2.39737762058935,0.253830022419805,0.837397295275152,0,1,1,50,48.93,323,0.33,2.28757879454099,2.03945171091136,2.2006108453576,0,4
73,0.451416135861717,0.734149707808416,2.4139600659387,0.269712998984604,0.825702497875774,0,1,1,50,48.95,320,0.32,2.25311612236247,2.00567699498115,2.16262060324711,0,4
74,0.438738467351868,0.709844118231636,2.51063632382924,0.29690654450057,0.792619324692438,0,1,1,50,48.97,318,0.31,2.21770995120533,1.97133325543443,2.12385280815227,0,4
75,0.457217286101731,0.740993227321902,2.3914629350088,0.260752491347631,0.849298519594832,0,1,1,50,48.99,314,0.3,2.18145598386168,1.94045213844309,2.08528009230545,0,4
76,0.458177269352565,0.742743397011201,2.36309412427614,0.263478162417435,0.863630443493956,0,1,1,50,49.01,309,0.29,2.11655816155312,1.87885263283423,2.01788677923331,0,4
77,0.452672917546086,0.728141201141726,2.4423644296221,0.274698791897021,0.844421264228445,0,1,1,50,49.03,305,0.28,2.07223865531822,1.84111441747129,1.97209408138654,0,4
78,0.457470296455552,0.739240356609548,2.36396400188306,0.266175789860595,0.864038399679882,0,1,1,50,49.05,301,0.27,2.03190754527744,1.80297634783778,1.92855781698613,0,4
79,0.458434044513915,0.744690357749248,2.3770175225006,0.255442093897585,0.850360532164781,0,1,1,50,49.07,297,0.26,1.98755957827074,1.76704449864916,1.88598166796881,0,4
80,0.456742682330079,0.755640859012528,2.27670732324491,0.249254997072304,0.868943528069831,0,1,1,50,49.09,293,0.25,1.93808914287434,1.72238461219935,1.83417616324561,0,4
81,0.452866493195264,0.741839762611276,2.3479585469601,0.258692779617976,0.886395960880916,0,1,1,50,49.11,288,0.24,1.89428520666646,1.68344635694613,1.79037965968054,0,4
82,0.462581662546746,0.746993351759169,2.32782659523535,0.255188523844271,0.893535397760202,0,1,1,50,49.13,284,0.23,1.84419363087036,1.63889803328866,1.73778560026149,0,4
83,0.45594808698463,0.731561004872196,2.38287999801639,0.270967169891158,0.861774874086539,0,1,1,50,49.15,275,0.22,1.78119242964723,1.58426723127981,1.67599607192662,0,4
84,0.458509955327426,0.743560763785617,2.33106315348504,0.257436745315124,0.900817233793825,0,1,1,50,49.17,270,0.21,1.73397293653794,1.54344932235944,1.62814639008619,0,4
85,0.450966720375302,0.736963122365357,2.30638576690251,0.263285735810015,0.895130296159422,0,1,1,50,49.19,263,0.2,1.6774396465501,1.49418460736526,1.57348355429949,0,4
86,0.463709490283899,0.75984377611963,2.21428665322761,0.241524618431046,0.905097030246985,0,1,1,50,49.21,256,0.19,1.63454542741026,1.45889644421172,1.53427439506611,0,4
87,0.456196999102997,0.766377486894945,2.16324687752529,0.230788463176568,0.94209174388504,0,1,1,50,49.23,249,0.17,1.57742036655997,1.40829104234022,1.4794434161517,0,4
88,0.465262798241596,0.76908878360918,2.16337945570217,0.223787772889162,0.936381974250652,0,1,1,50,49.25,241,0.16,1.51514013584706,1.35608769212033,1.4220685677805,0,4
89,0.450293084632524,0.779569054226824,2.03748292070705,0.217826312862826,0.949764999059669,0,1,1,50,49.27,215,0.14,1.42873411735219,1.27978575070315,1.3398369825097,0,4
90,0.460652962652853,0.733180831720335,2.44528317554585,0.2759353795461,0.832104229222077,0,1,1,52.5,51.31,351,0.42,2.69881455725206,2.42858694435755,2.63923825179392,0,4
91,0.445439173164563,0.724427702115329,2.46623203931031,0.2867536210258,0.839145620830793,0,1,1,52.5,51.33,348,0.41,2.64909532125413,2.38786436212007,2.59018031490749,0,4
92,0.447145402510612,0.716137441097696,2.48039470282143,0.297493704953119,0.806368552383049,0,1,1,52.5,51.35,346,0.4,2.61086517866349,2.35306044984158,2.55330510798316,0,4
93,0.451344455395499,0.730876613410123,2.42246972383901,0.282954816410798,0.83947132073685,0,1,1,52.5,51.37,344,0.39,2.56962684766758,2.31770792163584,2.51237561081269,0,4
94,0.448381425144468,0.724816259078324,2.46338246064848,0.284562036348169,0.838071261374359,0,1,1,52.5,51.39,342,0.39,2.52835049489534,2.28023892680133,2.4762613980812,0,4
95,0.445247399385871,0.722313715292826,2.47625771934607,0.287504101121908,0.823043106552219,0,1,1,52.5,51.41,339,0.39,2.48656781370575,2.24045936457278,2.43349794455585,0,4
96,0.440512117555773,0.729309489775081,2.43107334531645,0.280511466134358,0.842195755093264,0,1,1,52.5,51.43,336,0.39,2.44231335999545,2.2043488331519,2.38913658415106,0,4
97,0.443865719716389,0.724931856405498,2.43830999582552,0.28696371925902,0.830758481563109,0,1,1,52.5,51.45,334,0.35,2.40144261577973,2.16857608216515,2.34916800746528,0,4
98,0.447238257882608,0.731743011854237,2.41719737411019,0.277163832323232,0.849713265629356,0,1,1,52.5,51.47,330,0.34,2.34059316125574,2.11695908586614,2.28682570373254,0,4
99,0.438304156509963,0.7291924922341,2.41168543447308,0.279800770349574,0.863310191964127,0,1,1,52.5,51.49,322,0.31,2.24973234737371,2.01395432149313,2.17916628980808,0,4
100,0.441173038589093,0.72860806714852,2.38807675034271,0.284339147077181,0.850370456068966,0,1,1,52.5,51.51,318,0.3,2.20363680315292,1.97125888706421,2.1304960228593,0,4
101,0.450773139318247,0.738770685579196,2.36122951054822,0.272237330578473,0.84093931322542,0,1,1,52.5,51.53,315,0.3,2.16600166079165,1.93544043851934,2.09169373616106,0,4
102,0.437767267661036,0.73223595571437,2.39630059802216,0.2735551539091,0.861196953230636,0,1,1,52.5,51.55,312,0.29,2.11399375185127,1.88587602086463,2.03432756830857,0,4
103,0.439010988505604,0.725415663174999,2.38402154332465,0.286583519522433,0.855465702110809,0,1,1,52.5,51.57,307,0.27,2.07007437932708,1.84639548894878,1.98523597589534,0,4
104,0.438166213157447,0.743218134522482,2.29399670051582,0.267439994233667,0.887196525351131,0,1,1,52.5,51.59,299,0.25,1.99422459661948,1.76398813382173,1.89340520609309,0,4
105,0.445031078415457,0.743649235528586,2.3157438370532,0.261655664299164,0.878253392138713,0,1,1,52.5,51.61,292,0.24,1.93066120619591,1.70682534689193,1.82889201558851,0,4
106,0.435111872486267,0.722720899642975,2.41203985083305,0.287961036462278,0.851257274599721,0,1,1,52.5,51.63,287,0.24,1.87978034637772,1.66160543862428,1.77525765545792,0,4
107,0.443594670218517,0.744612726920729,2.27558506331809,0.260111958213814,0.887892874767397,0,1,1,52.5,51.65,280,0.22,1.82803824773762,1.6169984775778,1.72250009543299,0,4
108,0.44951251080352,0.730278820453649,2.3921632608746,0.274334763844653,0.866331242055835,0,1,1,52.5,51.67,270,0.2,1.74743853065872,1.53996114327758,1.63553980559875,0,4
109,0.449862278335688,0.755264191414157,2.23157920730706,0.248766148298036,0.901237423006292,0,1,1,52.5,51.69,263,0.19,1.69266648745961,1.49522726120664,1.58301605582338,0,4
110,0.425401937790661,0.72947973505296,2.31619538568612,0.275359308540203,0.884246192032247,0,1,1,52.5,51.71,258,0.19,1.64497133596895,1.45465509244213,1.53770073762372,0,4
111,0.427201319179506,0.75668149762402,2.1561285454876,0.246821519841632,0.939904219903751,0,1,1,52.5,51.73,249,0.17,1.57930590302823,1.39839433076513,1.47515044377746,0,4
112,0.417723590154612,0.732955128487034,2.26638939356911,0.270006816683321,0.917352537733152,0,1,1,52.5,51.75,235,0.15,1.48585584977644,1.31590296236614,1.38450548907537,0,4
113,0.432592420271116,0.749479112017148,2.18612729880057,0.246395862788568,0.917586086044206,0,1,1,52.5,51.77,225,0.14,1.4115399772689,1.25006967946566,1.31332311541975,0,4
114,0.436088088134391,0.768415067082635,2.11093881262913,0.221610028494627,0.939699456901168,0,1,1,52.5,51.79,213,0.12,1.328587660653,1.17900483533065,1.23917789060921,0,4
115,0.43375220694732,0.708697131194013,2.50349419036793,0.309506710594178,0.835841360300697,0,1,1,55,53.84,348,0.41,2.65401495567477,2.38559554716441,2.59392954654172,0,4
116,0.431464274020984,0.705686421181884,2.52705611745844,0.312680738226267,0.825412432832736,0,1,1,55,53.86,345,0.41,2.59466112993499,2.33597393809476,2.53752797308451,0,4
117,0.438087196058655,0.709914668256875,2.50276762711923,0.308832194415655,0.823139693419591,0,1,1,55,53.88,343,0.41,2.55742032642018,2.30128636239728,2.49848257408024,0,4
118,0.424136659985973,0.706234639396593,2.47293537980142,0.315538500739672,0.836614421733684,0,1,1,55,53.9,341,0.41,2.52446288243838,2.26958279466329,2.46427151490459,0,4
119,0.427282047555701,0.717473345865201,2.44050770341514,0.300174571103886,0.85969776211894,0,1,1,55,53.92,339,0.41,2.48511675446894,2.23261000556227,2.42403704883832,0,4
120,0.435454506202853,0.724196865675965,2.43028879798581,0.292426312735662,0.861878511831295,0,1,1,55,53.94,336,0.35,2.44383256658237,2.19391031441814,2.38098460622886,0,4
121,0.447274369829043,0.731090348145225,2.4223772785596,0.279663010069925,0.85227940538246,0,1,1,55,53.96,331,0.34,2.40285771408938,2.15523072340411,2.33775432432387,0,4
122,0.43771522850134,0.73365418476347,2.38471838592591,0.276359300288732,0.866763929208878,0,1,1,55,53.98,331,0.33,2.35939197005132,2.11584122385708,2.29374794593755,0,4
123,0.427320043144371,0.713928749910759,2.44780847973907,0.303784347865574,0.839297601556458,0,1,1,55,54,327,0.32,2.29922214389874,2.05969121204084,2.22966735342004,0,4
124,0.417064124880654,0.709803810226853,2.44602999141485,0.308821024066903,0.855073716853455,0,1,1,55,54.02,324,0.32,2.26690328582806,2.02972591220896,2.19386575107496,0,4
125,0.427346786805909,0.714020506668952,2.41927433890907,0.301924085984945,0.872553742673393,0,1,1,55,54.04,321,0.3,2.21932966539573,1.98409376808742,2.14371090833615,0,4
126,0.433678569687773,0.730855246809817,2.39018931647362,0.281010732305135,0.867743259271861,0,1,1,55,54.06,317,0.29,2.17297779274967,1.93921568865833,2.09278854462498,0,4
127,0.420404008801778,0.710944276187632,2.43681945665453,0.305138371006779,0.86245599718831,0,1,1,55,54.08,313,0.26,2.12469648546932,1.89583567685815,2.04189339712525,0,4
128,0.43082756983041,0.734117370685226,2.35174955027131,0.274179104992304,0.874825363059441,0,1,1,55,54.1,303,0.26,2.03056981821291,1.79515185565597,1.93003483706223,0,4
129,0.434725982405681,0.746569513087363,2.2904286526921,0.263647769260831,0.887500455672844,0,1,1,55,54.12,299,0.25,1.98435305520413,1.75376091246505,1.87988769141283,0,4
130,0.413103475972885,0.712951476522508,2.40920505997519,0.304821191048674,0.861300251719337,0,1,1,55,54.14,290,0.23,1.91355032916084,1.69118283625595,1.80775418961127,0,4
131,0.428532736461161,0.730534897652061,2.32937167833106,0.285708578942466,0.897973854411479,0,1,1,55,54.16,285,0.23,1.85837164236545,1.64254936476011,1.75168092154822,0,4
132,0.429407215389634,0.744512939634891,2.26007156906081,0.260681990612582,0.91797649633749,0,1,1,55,54.18,278,0.21,1.80574773474968,1.5964475084275,1.69657877319426,0,4
133,0.432622555869034,0.751551954786634,2.20902225842526,0.260175873014086,0.921414455804197,0,1,1,55,54.2,273,0.2,1.75103908140792,1.55027228360848,1.64416637544689,0,4
134,0.422010590013876,0.753863550697324,2.20159539909297,0.255004995222429,0.916005444434431,0,1,1,55,54.22,266,0.19,1.69968828906393,1.50797931109108,1.59655179754826,0,4
135,0.426248461089178,0.749355554223367,2.19257410562476,0.260652538236952,0.919481829866003,0,1,1,55,54.24,259,0.18,1.6357015834388,1.45181152192395,1.53241364536615,0,4
136,0.414415485789818,0.736973984818335,2.25390132699483,0.271584849463434,0.894919264524004,0,1,1,55,54.26,249,0.16,1.57414764296798,1.40103170976741,1.47417686756032,0,4
137,0.402647593656981,0.747406499446919,2.16508648697061,0.265623062548621,0.932684880986763,0,1,1,55,54.28,237,0.14,1.48570872027854,1.32349073198842,1.39025641260695,0,4
138,0.402378684206316,0.738748854939274,2.20727106589973,0.26880211134016,0.943697662373496,0,1,1,55,54.3,226,0.13,1.40683292883365,1.2548505673126,1.31442629317763,0,4
139,0.382129796531667,0.744036547075192,2.1307411364623,0.254783144096111,0.973669836054345,0,1,1,55,54.32,213,0.12,1.3241689709659,1.1823162920428,1.23814946146519,0,4
140,0.409664351116737,0.717524826358992,2.39749292204166,0.308279020488473,0.880950297665242,0,1,1,57.5,56.4,346,0.39,2.60402837760052,2.35211719237349,2.54530115099908,0,4
141,0.418600842519549,0.721646508674191,2.38513997459663,0.300312346002087,0.841377335061461,0,1,1,57.5,56.42,344,0.39,2.56419812834162,2.31398019834685,2.50578901816819,0,4
142,0.391712344061399,0.695613461511707,2.42978136477079,0.331811242469472,0.855465732490821,0,1,1,57.5,56.44,341,0.37,2.52259979969375,2.27574072446643,2.46569519713773,0,4
143,0.416211496906712,0.717648409691124,2.38728497938601,0.306762464806175,0.865887061760463,0,1,1,57.5,56.46,339,0.37,2.48293314144197,2.23853971020536,2.42232788346204,0,4
144,0.407493084317533,0.720824623369134,2.37512970767373,0.301746192693039,0.8680009215502,0,1,1,57.5,56.48,335,0.35,2.41902446527891,2.18044320989396,2.35871348708148,0,4
145,0.403223293410611,0.711490572749911,2.39630225095601,0.315533780701463,0.885039553827016,0,1,1,57.5,56.5,333,0.35,2.38249061972398,2.14082895702046,2.31575729436047,0,4
146,0.410683511042028,0.713643435194039,2.37999019647069,0.309730397467394,0.871119225775793,0,1,1,57.5,56.52,329,0.31,2.33788313260704,2.09697376747274,2.26596834905781,0,4
147,0.396291049234424,0.726775876855095,2.30335036522862,0.297700786548202,0.919766476370954,0,1,1,57.5,56.54,314,0.3,2.17407663532489,1.90297845011556,2.0590142627281,0,4
148,0.405484963153308,0.719414109149509,2.3380875723588,0.299343982454155,0.910063599026369,0,1,1,57.5,56.56,310,0.29,2.13115843218611,1.86237030747443,2.01305159473619,0,4
149,0.39967162897168,0.719424460431655,2.33592313499474,0.304870164765966,0.899309564913448,0,1,1,57.5,56.58,305,0.26,2.08442349307575,1.82189874713095,1.9618705077527,0,4
150,0.3988757240575,0.723536647131177,2.31501989452769,0.293765991933827,0.904501179443442,0,1,1,57.5,56.6,301,0.25,2.03037715263114,1.77615816513953,1.90756162052704,0,4
151,0.410444220164771,0.744834572241505,2.23240542404208,0.266193546259309,0.895706874933982,0,1,1,57.5,56.62,295,0.24,1.96574904432287,1.71772807762025,1.84042997223379,0,4
152,0.414101109311005,0.749917509074002,2.17553877135238,0.269861037593284,0.899709065054381,0,1,1,57.5,56.64,289,0.25,1.91672723828925,1.67800930792405,1.79026278651934,0,4
153,0.388262217969414,0.726174223719755,2.26460902869382,0.293876048433625,0.899787350618818,0,1,1,57.5,56.66,284,0.25,1.85997153125316,1.63143883911108,1.73644655482386,0,4
