idx,scm_COR_R,scm_IDM_R,scm_ENT_R,scm_CSD_R,scm_CSR_R,scm_DKL_R,scm_MDR_R,scm_CAD_R,scm_COR_S,scm_IDM_S,scm_ENT_S,scm_CSD_S,scm_CSR_S,scm_DKL_S,scm_MDR_S,scm_CAD_S,scm_COR_T,scm_IDM_T,scm_ENT_T,scm_CSD_T,scm_CSR_T,scm_DKL_T,scm_MDR_T,scm_CAD_T,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
647,0.975373136176662,0.89567211235311,2.53250774710916,0.0488542376342615,0.305377145522167,0,1,1,0.967698607596393,0.907013024707034,2.33093683050104,0.0398048674372473,0.705216879451432,0,1,1,0.961281791388153,0.896716225183378,2.348686697929,0.0471368824811881,0.78990684826751,0,1,1,45,44.04,307,0.29,2.08617924324779,1.8796443418533,2.0024199893666,0,4
648,0.976203910535839,0.925463194328762,2.28304491110077,0.0239604308115868,0.617515745088229,0,1,1,0.971938280214435,0.913292052532559,2.33489301376497,0.0344043861082909,0.615537506966256,0,1,1,0.973831701761158,0.942542602925652,2.02414923306261,0.0160379598026545,0.995547365004477,0,1,1,45,44.06,303,0.28,2.0327646151989,1.8309026046934,1.95001171931247,0,4
649,0.971517162256082,0.889141800334318,2.51458467708135,0.0569128029166514,0.380226844121279,0,1,1,0.963679877760837,0.900430405733941,2.25817305279016,0.0664985673310568,0.893315530567305,0,1,1,0.964005819946928,0.900771060027383,2.33031633145638,0.0476531269095025,0.799535324663177,0,1,1,45,44.08,298,0.27,1.9889499133641,1.78984103062461,1.90474514300315,0,4
650,0.977906670642245,0.921387240629492,2.31522397477903,0.0366075063691268,0.491055989213876,0,1,1,0.969951625097336,0.911710003282156,2.33464016431545,0.0336942494820056,0.663357325261509,0,1,1,0.972621273548167,0.938808464297114,2.04910751153607,0.0205922198647814,0.994903819398209,0,1,1,45,44.1,294,0.26,1.94593245551764,1.75037884764074,1.85950822767582,0,4
651,0.967255666318179,0.881756458866061,2.49982119642066,0.0667366348133468,0.477501416698235,0,1,1,0.971785312938911,0.914595108745358,2.33379614682399,0.0306687146360965,0.635242145316617,0,1,1,0.967257238446272,0.929350755562164,2.08524073516682,0.0272122478255728,0.995697802378315,0,1,1,45,44.12,289,0.25,1.89909135788183,1.70733012660539,1.81176740628655,0,4
652,0.976929679991919,0.928315478732293,2.27036282576179,0.0219476393324853,0.618693289664328,0,1,1,0.964922956945728,0.905026517276956,2.2452282571641,0.05805096034306,0.885555447994762,0,1,1,0.972657861247248,0.941814688541882,2.02923206066838,0.0157995984674685,0.996933698007417,0,1,1,45,44.14,282,0.24,1.83972776655969,1.65084639078896,1.7493052789628,0,4
653,0.973547416541069,0.921047783959032,2.29456687180816,0.0262934055862492,0.672611759315497,0,1,1,0.971027320909807,0.913275370789801,2.33604896808704,0.0313834991871228,0.660211959722795,0,1,1,0.974442016068333,0.944287063267234,2.0166278117014,0.0153839745360845,0.994934893194521,0,1,1,45,44.16,277,0.23,1.78672961491705,1.60569276935903,1.69729625298064,0,4
654,0.979018191935593,0.926251829347363,2.29275587812407,0.032898071059181,0.502234128401068,0,1,1,0.96520185454648,0.903979316953228,2.35096748185568,0.0379994638959109,0.734164945358754,0,1,1,0.973620441909116,0.942134122213638,2.03056747714615,0.0173860484117452,0.993500180530993,0,1,1,45,44.18,269,0.21,1.73282490377337,1.55821459370857,1.64277118928907,0,4
655,0.977558911886665,0.930180641080498,2.25522676574733,0.0218760310381953,0.616712374663589,0,1,1,0.966870590127537,0.907243431557556,2.33752571792793,0.0362959083434933,0.719038303911553,0,1,1,0.96714697277062,0.930197946122935,2.0789652530657,0.0269697923689823,0.9984038720709,0,1,1,45,44.2,262,0.2,1.67143303000566,1.50377636647132,1.58266514554086,0,4
656,0.972926380424738,0.921913893242371,2.25706342520099,0.0291374284257637,0.709499607640441,0,1,1,0.963175405124424,0.90233162491879,2.33457846805118,0.041326900666802,0.76752811762585,0,1,1,0.962015692323877,0.91568383268625,2.14460782470659,0.0437157342537148,0.990274290972152,0,1,1,45,44.22,255,0.19,1.61469340713822,1.45689106912768,1.52841825497952,0,4
657,0.982011774939307,0.939549392111543,2.21952705892042,0.0188328826649607,0.535262667846737,0,1,1,0.963710409437987,0.902673719557329,2.33366611669008,0.0418945023072311,0.762932385548321,0,1,1,0.953334208565393,0.902413052502391,2.15756406590711,0.0583146826984164,0.988636183505294,0,1,1,45,44.24,247,0.18,1.55266794538034,1.40313830054701,1.4685766042986,0,4
658,0.980282671365797,0.937752020855605,2.22582368692909,0.0172737786477676,0.601819213195702,0,1,1,0.969844389604529,0.90702947845805,2.34559525670839,0.0456784526339194,0.656076444748725,0,1,1,0.95072271582663,0.902673719557329,2.11465055074201,0.0616946041855948,0.994792188033935,0,1,1,45,44.26,237,0.16,1.48796476020032,1.34291229245631,1.40536408169278,0,4
659,0.97546616191192,0.915398839274271,2.32745433958659,0.0424038210901826,0.54727469025496,0,1,1,0.966816403368384,0.908925649881839,2.33597628314326,0.0340736983544584,0.727797214321922,0,1,1,0.965820339827051,0.934666791288905,2.04927726079743,0.0186198381434312,0.997663312496806,0,1,1,45,44.28,224,0.14,1.38821966539197,1.25540046485438,1.31138902897324,0,4
660,0.967956862404069,0.887201234984119,2.45347969679999,0.065594145657017,0.530613995067253,0,1,1,0.966113686817248,0.908298212469117,2.33374170106053,0.0348017556611202,0.737021013126708,0,1,1,0.966418076068089,0.932609628261801,2.05481021670456,0.0226972756984978,0.997375913681936,0,1,1,45,44.3,212,0.28,1.32404442902416,1.19420635959478,1.25008358022542,0,4
661,0.967118062656385,0.911809760011671,2.19654565221366,0.0544341082166297,0.916251015085536,0,1,1,0.972468186047266,0.910166560480568,2.36528485678508,0.0383919635471565,0.555343274912405,0,1,1,0.965398933835421,0.903065002618888,2.34295824869687,0.03993897314541,0.745078791086071,0,1,1,47.5,46.24,349,0.44,2.71408794180251,2.44030875919303,2.63981461252257,0,4
662,0.960168178115395,0.909669789866278,2.17689944988356,0.0469555073968188,0.991133631995291,0,1,1,0.974778307601903,0.912242291552636,2.37571495374927,0.0423442637253657,0.472239753732432,0,1,1,0.969415250851199,0.886556260860314,2.47978917442914,0.0672061218358051,0.447233322108737,0,1,1,47.5,46.26,347,0.43,2.67992793750035,2.40730074627234,2.60224687925878,0,4
663,0.967197782608145,0.920234107556963,2.1443573034459,0.0412532407096242,0.985861400053621,0,1,1,0.968878619872787,0.90272261139597,2.37985926761444,0.0439078887541831,0.609998438868273,0,1,1,0.970058950867681,0.902429339782695,2.38024149315953,0.0481053052634747,0.593578817472459,0,1,1,47.5,46.28,345,0.42,2.64358270507453,2.37519143303785,2.57019107190413,0,4
664,0.969725221574842,0.89437438511761,2.41823671674612,0.0600720570214394,0.522067914077742,0,1,1,0.970019535306274,0.902608538676776,2.39185893232901,0.0471190467950314,0.556016141929243,0,1,1,0.965964206363365,0.888841484009742,2.40364260594287,0.0676511399825341,0.63424576706799,0,1,1,47.5,46.3,344,0.41,2.61024684707736,2.34277738013391,2.53904950836316,0,4
665,0.963180624638185,0.885363175974785,2.38790626712238,0.0734922040779239,0.71656829883019,0,1,1,0.969591930449729,0.906388224204191,2.36421616327011,0.0381661883318018,0.629814360406994,0,1,1,0.961978010843939,0.871186381614482,2.48426198814804,0.0852021260317563,0.582920237017099,0,1,1,47.5,46.32,341,0.4,2.56760215938567,2.30591302727506,2.49800463617094,0,4
666,0.96528101661773,0.91642228739003,2.16301218863469,0.0440238255085346,0.984322216882705,0,1,1,0.968307701197467,0.902445627650934,2.38415337479426,0.0402556046334767,0.632313472098547,0,1,1,0.962348931534526,0.87038262019984,2.4956482861396,0.0847748275626539,0.558263185672233,0,1,1,47.5,46.34,338,0.38,2.52843154920717,2.26614990606137,2.45337971970146,0,4
667,0.965569220302068,0.901940976982466,2.33344405689578,0.0450414340867688,0.779295632176296,0,1,1,0.972860920034873,0.910116859004696,2.37534576375429,0.0393820017674557,0.525737205263761,0,1,1,0.962690118549534,0.876670056457552,2.45467749896809,0.0804875754241696,0.616707152126457,0,1,1,47.5,46.38,334,0.37,2.44544612414902,2.19620025138155,2.37414566560707,0,4
668,0.964746370686579,0.910083727702948,2.20712239638099,0.0507924794692521,0.954500643016213,0,1,1,0.972877237558865,0.911078717201166,2.36645634103008,0.0372899938003928,0.545799825878927,0,1,1,0.966435759297237,0.886760663296976,2.43297432066829,0.067766703458536,0.577972264643701,0,1,1,47.5,46.4,333,0.36,2.41349523779405,2.16622064034934,2.34210914773356,0,4
669,0.959474493927419,0.906864967806294,2.19419342517064,0.0503977213600259,0.987757621142139,0,1,1,0.96981552974416,0.906453952139231,2.36914298615681,0.0382867389475455,0.615565965651068,0,1,1,0.96729911078427,0.896523282709652,2.37673689758385,0.0559471798937489,0.661226224660383,0,1,1,47.5,46.42,330,0.35,2.37515783019647,2.13658432199328,2.30649931677833,0,4
670,0.949707024260026,0.879414661601238,2.34626196933049,0.0682304469675631,0.863104251502323,0,1,1,0.969442303700494,0.900868437173435,2.39145109568034,0.0490018881929518,0.56708561933718,0,1,1,0.962460554320431,0.878533902623303,2.4252768854913,0.0815902105630132,0.662717146505176,0,1,1,47.5,46.44,327,0.35,2.34348288966222,2.10472971846544,2.27010385330757,0,4
671,0.952834160604836,0.884533055000265,2.34299290007145,0.0618814151688069,0.856035699617682,0,1,1,0.969292860732628,0.901063254640476,2.38877840178075,0.0491228641907472,0.569236674582654,0,1,1,0.966409833611146,0.907128213501696,2.22522057359088,0.0602377443849761,0.892048122620218,0,1,1,47.5,46.46,324,0.34,2.28612439062791,2.05270183908916,2.21267127058151,0,4
672,0.96762032563575,0.924693001923362,2.12129083064522,0.034856480916459,0.994965897013345,0,1,1,0.973472951987587,0.907688118362531,2.39089315373622,0.0464654066273564,0.480883808231379,0,1,1,0.962235547767559,0.878518466458165,2.41688670965091,0.0834097997685166,0.679939302725374,0,1,1,47.5,46.48,321,0.34,2.24969474015686,2.01807396084725,2.17249038893945,0,4
673,0.964664564248743,0.92690432493558,2.08773780454889,0.0253593305463673,0.995761456551925,0,1,1,0.968301443847124,0.90420818489249,2.361470713049,0.0434549800861,0.65030747728327,0,1,1,0.965408163746822,0.892267608901262,2.36362601489544,0.0652577063408871,0.711895120733966,0,1,1,47.5,46.5,317,0.32,2.21175876580169,1.98479373801895,2.13078478247236,0,4
674,0.956105549501155,0.890582975615838,2.31974572898079,0.0585381993322273,0.890068629700662,0,1,1,0.9702639606112,0.907605736068252,2.36499329307716,0.0381943247113281,0.6079906905454,0,1,1,0.968526992282842,0.918273645546373,2.16123625784706,0.0473897302675305,0.949045622765175,0,1,1,47.5,46.52,315,0.31,2.1719758882982,1.94781160413578,2.08844795977402,0,4
675,0.971486125756651,0.930873345372628,2.10319801752015,0.0303485015687215,0.966213939131812,0,1,1,0.968163280940631,0.90417548237762,2.36420269098081,0.0399984100543956,0.655540520971174,0,1,1,0.966946803766135,0.909587047480444,2.21262470203567,0.0581284919451612,0.899621865659228,0,1,1,47.5,46.54,310,0.3,2.12715041862427,1.9069297522945,2.04155731688403,0,4
676,0.971499110282809,0.935961513262574,2.06637885197905,0.022388861531888,0.990694361810154,0,1,1,0.966088816510527,0.900819745968831,2.37654281613876,0.0411840135015052,0.682008962637121,0,1,1,0.965521278848853,0.896153708284045,2.32924109551168,0.0621007234977829,0.768465815129015,0,1,1,47.5,46.56,306,0.29,2.08617794989164,1.86448831226641,1.99631235013597,0,4
677,0.95984261008234,0.902624833014406,2.23355745558289,0.0559935626936877,0.960021638344349,0,1,1,0.967959151095895,0.904780862075206,2.34982386927425,0.0417340617317321,0.678017377881289,0,1,1,0.965987923555645,0.894806542825441,2.35116328528179,0.0618898211175579,0.720705842096212,0,1,1,47.5,46.58,302,0.28,2.03807893714744,1.82231989351263,1.94678236034757,0,4
678,0.973342892107852,0.943093724654356,2.02250350625883,0.0152443058326665,0.996077082652194,0,1,1,0.968694440786652,0.906108986788931,2.3649188547682,0.0365604649060129,0.657964729629334,0,1,1,0.971811188634791,0.910697047520172,2.33405586413471,0.0399108336251281,0.632310783936894,0,1,1,47.5,46.6,297,0.28,1.97699990366118,1.76607905582866,1.88459589261194,0,4
679,0.954487754737327,0.885849441029003,2.35625799548864,0.0584433756396873,0.825560220668272,0,1,1,0.973250893410371,0.914427842498948,2.34477609979598,0.0333669059791095,0.580191419623231,0,1,1,0.966033749762249,0.90610898678893,2.23863650641807,0.0596960390691732,0.886739790077154,0,1,1,47.5,46.62,297,0.26,1.98859301673041,1.77800466099444,1.89644019216676,0,4
680,0.960727553660692,0.916187195367757,2.13802898573318,0.0388908091999521,0.994754546594479,0,1,1,0.96786840299255,0.904486251808972,2.37093237869593,0.0378340387631218,0.66733024160618,0,1,1,0.964232912351859,0.897327757936864,2.26559538416996,0.0742303759618625,0.856654841578768,0,1,1,47.5,46.64,293,0.26,1.94224711250217,1.73522164050974,1.84895042337348,0,4
681,0.967697800784758,0.926303308755419,2.12206383094734,0.033610982583495,0.988445219272488,0,1,1,0.970282064029888,0.910763401883459,2.34490552679915,0.035050052128796,0.642720860444826,0,1,1,0.96788570518329,0.913258689656432,2.18802140839931,0.0552468964732363,0.912601401749041,0,1,1,47.5,46.66,287,0.25,1.89780020479136,1.69291095949479,1.80037661588605,0,4
682,0.967293415506804,0.915868334768193,2.17516269145619,0.0501433282815199,0.952705897946607,0,1,1,0.970031913785919,0.910481462597422,2.34386080174361,0.0349853085222317,0.650974344776369,0,1,1,0.96908218137554,0.919320438331985,2.15602396942262,0.0477188879056029,0.941516989237609,0,1,1,47.5,46.68,282,0.24,1.84595896796529,1.65218986346018,1.74949823705365,0,4
683,0.968635118698633,0.919286633572348,2.16575196283909,0.0454340435021185,0.934551532805673,0,1,1,0.967781780478728,0.905698655943196,2.36018464274047,0.0366109962777243,0.686367816936608,0,1,1,0.966770105546743,0.903979316953228,2.30281106598328,0.0495875398722015,0.79707843783319,0,1,1,47.5,46.7,276,0.23,1.7987260582444,1.6104903607069,1.70193810734698,0,4
684,0.962310978821797,0.920589914016902,2.11672701771518,0.0334279969753332,0.995203534938451,0,1,1,0.965362021638665,0.90067370393054,2.37469659514629,0.0411580455364584,0.71440887466207,0,1,1,0.96797894331103,0.899668921836764,2.33955401933291,0.0562171672619728,0.696169964534527,0,1,1,47.5,46.72,271,0.21,1.75289724018592,1.56878134924203,1.6543593618352,0,4
685,0.974810681133405,0.945000945000945,2.01321505182555,0.0151580651566979,0.994393203096715,0,1,1,0.970964285865476,0.912958533423412,2.33966069108251,0.0325124413467334,0.655710808709655,0,1,1,0.97143376339795,0.92678405931418,2.12320622954677,0.0399617007808639,0.941242902405097,0,1,1,47.5,46.74,262,0.18,1.68304271625098,1.50753031676053,1.58445018178305,0,4
686,0.967019237210372,0.932470487309077,2.0638709729233,0.0210861742590394,0.995392644461371,0,1,1,0.972140489672851,0.915633526837218,2.32429179093673,0.0303161961666397,0.655011564331029,0,1,1,0.969376079280938,0.920996887030522,2.14771420322779,0.0453923078950075,0.943131710547431,0,1,1,47.5,46.76,255,0.17,1.6263021765219,1.45580472187718,1.53069351025765,0,4
687,0.962889908124208,0.922594335270781,2.10346975419126,0.0316813910576395,0.99653060405942,0,1,1,0.962484812601908,0.882971020891094,2.39739144720475,0.0784300899212504,0.703938274985491,0,1,1,0.9730850605903,0.920115566515154,2.29807003636713,0.0276125223367761,0.674519564849305,0,1,1,47.5,46.78,246,0.16,1.55984542299113,1.39834661272946,1.46762891048676,0,4
688,0.97464779777887,0.948604602629532,1.99717336294452,0.0121247582826612,0.997077791237555,0,1,1,0.969389641662525,0.911161731207289,2.30537476798651,0.0389892040007674,0.749069661430358,0,1,1,0.968163989178624,0.9251036116045,2.1153142601788,0.0382307456417036,0.993795605624788,0,1,1,47.5,46.8,237,0.15,1.49369772760966,1.34166269640237,1.40414222995612,0,4
689,0.948645606082698,0.905075664325537,2.04671968853364,0.06700576526499,0.99406996273007,0,1,1,0.96800375034495,0.902006061480733,2.33524194179919,0.0535013566702185,0.716244116832123,0,1,1,0.971890188668861,0.931497661940869,2.09048769572472,0.0335027588063349,0.980683569696204,0,1,1,47.5,46.82,224,0.14,1.41563305344005,1.27438330016428,1.33125129320144,0,4
690,0.957312940576337,0.914177057812557,2.11136323144158,0.0428574109730178,0.99578790949461,0,1,1,0.970786553129741,0.910846358436259,2.32586800740336,0.0411218550636013,0.674731623630284,0,1,1,0.968243172377035,0.913058563576268,2.19031408325191,0.0570419141450739,0.903075951396836,0,1,1,47.5,46.84,214,0.13,1.33876614848416,1.20523601199281,1.25849729698918,0,4
691,0.972151974566459,0.9071446714322,2.36946300554559,0.0422608838452865,0.552509350514872,0,1,1,0.960401912155553,0.889252494353246,2.32701658221917,0.0715585262061583,0.845451337019262,0,1,1,0.967245964503752,0.891806085684729,2.4151776586583,0.0606114442519593,0.595821429442697,0,1,1,50,48.71,356,0.47,2.80861783339133,2.54067310533296,2.75097054315875,0,4
692,0.961098632623985,0.862589493659968,2.54928524823741,0.0882193353718419,0.511774618392251,0,1,1,0.971417706188372,0.900949600879327,2.4185979931405,0.0510094504902475,0.49498747600283,0,1,1,0.965803478166834,0.889917237696895,2.40566719767633,0.0637782717082469,0.641607191283819,0,1,1,50,48.73,354,0.47,2.76538064010795,2.50078456967468,2.70587974263554,0,4
693,0.962090846324075,0.90231534116543,2.23259647852661,0.0594900483392133,0.959152216675743,0,1,1,0.970259802869246,0.903962973676598,2.39405223162683,0.0420807547232584,0.569361942344064,0,1,1,0.964565269802156,0.887264209536315,2.40648086726908,0.068112032780629,0.661435103761069,0,1,1,50,48.75,352,0.45,2.73381778013979,2.47093291528697,2.67293897819592,0,4
694,0.962214495689886,0.890567113137647,2.29500215591283,0.0796075945959039,0.852724149382591,0,1,1,0.966259497462983,0.893702968881263,2.41284393234101,0.0545745083157628,0.604011661549027,0,1,1,0.963467685170627,0.865935816837256,2.56691930194892,0.0811652089049921,0.44434640991587,0,1,1,50,48.77,351,0.45,2.6936288387861,2.43610486486589,2.63579093870985,0,4
695,0.95934487094109,0.873179420907408,2.40226357017846,0.0947389189485663,0.742219052933243,0,1,1,0.965459705902782,0.891853807323904,2.40712397738505,0.057784755367156,0.626318161322522,0,1,1,0.961291701361582,0.868161061240081,2.50252017069307,0.0874664390256176,0.57192739318884,0,1,1,50,48.79,349,0.44,2.66759344700624,2.40932129734364,2.60654694600216,0,4
696,0.964591245382802,0.903946630990907,2.23259422720004,0.0636741709089877,0.906522898475746,0,1,1,0.968678219242311,0.900479054857184,2.4004992080855,0.0452500189481748,0.586519162854158,0,1,1,0.969620309306834,0.905321479657426,2.36208860637495,0.0422108917527275,0.647956158957735,0,1,1,50,48.81,347,0.42,2.62750564613587,2.37498850345518,2.5727262233651,0,4
697,0.965819297477708,0.909967787140335,2.20610762108708,0.0549759608471123,0.925328787714896,0,1,1,0.960039980818325,0.887264209536316,2.36934763850838,0.0648573837041872,0.786238871836687,0,1,1,0.96489526886699,0.882176505875296,2.44740392371622,0.0730939862155873,0.582883111952104,0,1,1,50,48.83,337,0.37,2.50044422182432,2.22128475288729,2.41484280264046,0,4
698,0.973674594910259,0.913842892129985,2.34517274267339,0.0347201391707317,0.566622731652556,0,1,1,0.960367837107207,0.885598398838095,2.3584096230367,0.0753559007170186,0.796185316795171,0,1,1,0.965867733184057,0.896716225183378,2.36135031458355,0.055830468894949,0.722262176689374,0,1,1,50,48.85,335,0.37,2.46448274690032,2.19160621549866,2.37924171633598,0,4
699,0.956351696576043,0.900300700433945,2.21285227258637,0.0566485286248291,0.988915608438025,0,1,1,0.961268995606541,0.890012282169494,2.36066662311108,0.0622704751199816,0.779143499511646,0,1,1,0.961623699638683,0.881367882954345,2.37937171252022,0.0836466911998138,0.747884139505067,0,1,1,50,48.87,331,0.36,2.40797247066233,2.13956902096188,2.32178863374428,0,4
700,0.970100313650708,0.903995660820828,2.37704167426012,0.0446130567205993,0.601471793149905,0,1,1,0.962077734781606,0.889774709043671,2.35848454127067,0.0666595309463021,0.764372140827801,0,1,1,0.964192959969337,0.899296749941546,2.26112525626774,0.069545882642375,0.872411778902412,0,1,1,50,48.89,329,0.35,2.36908577947689,2.10425718691887,2.2856488917758,0,4
701,0.964069623346712,0.903358687600499,2.23920884771277,0.0630274629442628,0.905692382249681,0,1,1,0.961586531874884,0.889869723072543,2.38623349262394,0.0564673736340213,0.735642116813248,0,1,1,0.96277202207983,0.886179149976959,2.36243407174324,0.0769427551722022,0.755981352699133,0,1,1,50,48.91,326,0.34,2.33537679669213,2.07559061019515,2.24609277847957,0,4
702,0.974875789337093,0.91496330997127,2.35499101893059,0.036667048265835,0.509367383007491,0,1,1,0.96993229351392,0.903016073686111,2.40082722842109,0.0440357044386821,0.552882586526536,0,1,1,0.965564842475333,0.907836444186215,2.2154848961799,0.0590838202171708,0.912647722547098,0,1,1,50,48.93,323,0.33,2.28757879454099,2.03945171091136,2.2006108453576,0,4
703,0.962275944482367,0.882674857889348,2.40592941581846,0.0748405563078315,0.709201958294334,0,1,1,0.962897726148127,0.904518976808133,2.22303684928258,0.0613947800649463,0.959351989173009,0,1,1,0.961884594856128,0.886116329351718,2.33875290323714,0.0819339850788652,0.800573164704761,0,1,1,50,48.95,320,0.32,2.25311612236247,2.00567699498115,2.16262060324711,0,4
704,0.951081908897367,0.892697732547759,2.21703881266644,0.0665511862283714,0.989629893301798,0,1,1,0.968742949994421,0.900300700433945,2.40671805795752,0.0449938244131191,0.583094022522481,0,1,1,0.967919183685092,0.903211821236316,2.35825330006707,0.041811011424029,0.689478563701279,0,1,1,50,48.97,318,0.31,2.21770995120533,1.97133325543443,2.12385280815227,0,4
705,0.969874794578961,0.926749703440095,2.1235037292116,0.0345846770218344,0.966959884151591,0,1,1,0.964180850011286,0.894534394847481,2.37788455130655,0.053791088684138,0.700530481555649,0,1,1,0.946221801665113,0.88677639046538,2.19842377936634,0.0775628300797557,0.974156216327027,0,1,1,50,48.99,314,0.3,2.18145598386168,1.94045213844309,2.08528009230545,0,4
706,0.960659271182402,0.890916218238837,2.39302985374695,0.049918256418701,0.738157667361382,0,1,1,0.968786857717755,0.903995660820828,2.37446360376093,0.0410604074766231,0.623635905284401,0,1,1,0.964135524540458,0.901534411568489,2.25286377059921,0.0647297145299397,0.899510480610936,0,1,1,50,49.01,309,0.29,2.11655816155312,1.87885263283423,2.01788677923331,0,4
707,0.965394519356069,0.922339051835454,2.13405341925526,0.0343867374880436,0.992170298638118,0,1,1,0.968705670901579,0.90366889571661,2.38067491192536,0.0410703572360795,0.620237374546197,0,1,1,0.963848405463818,0.888667709370113,2.36745967146285,0.0700317484775749,0.73349505938227,0,1,1,50,49.03,305,0.28,2.07223865531822,1.84111441747129,1.97209408138654,0,4
708,0.964818593063239,0.905354265123943,2.2321177238779,0.0617636608342808,0.906123889589205,0,1,1,0.96272714471646,0.894118488582107,2.37604176527393,0.0510110054230018,0.730677351392895,0,1,1,0.969123397720528,0.924043614858621,2.12907436247581,0.037647843552359,0.975573220763597,0,1,1,50,49.05,301,0.27,2.03190754527744,1.80297634783778,1.92855781698613,0,4
709,0.974561701308958,0.942915873045807,2.02865833028933,0.0176955169532605,0.991160544393728,0,1,1,0.965010906359561,0.914327512114839,2.16937094878126,0.0484147120353794,0.987648175583082,0,1,1,0.963814093337556,0.896442914515203,2.2712967347705,0.0730989892739144,0.865340027176441,0,1,1,50,49.07,297,0.26,1.98755957827074,1.76704449864916,1.88598166796881,0,4
710,0.959511093089607,0.900187238945701,2.25032653351576,0.0582685044696888,0.95133982143912,0,1,1,0.968836004735978,0.897778895013736,2.41318499789466,0.0519967126462897,0.567704127854148,0,1,1,0.966032745503389,0.894806542825441,2.36832384994599,0.0588063691240691,0.696682482115335,0,1,1,50,49.09,293,0.25,1.93808914287434,1.72238461219935,1.83417616324561,0,4
711,0.964151873904737,0.898860245209074,2.37598526011765,0.0421585331181404,0.719494447778837,0,1,1,0.960200092048829,0.892570245278303,2.33458325382613,0.0585488065198793,0.824701923335669,0,1,1,0.967255745569408,0.89892488583654,2.35927248796192,0.0529866128278003,0.690260799889833,0,1,1,50,49.11,288,0.24,1.89428520666646,1.68344635694613,1.79037965968054,0,4
712,0.970473602757115,0.934771635289499,2.07461152243679,0.0233273959237313,0.992208991455462,0,1,1,0.965097800669552,0.916506278068004,2.16050703035997,0.0450116656113203,0.990453729082332,0,1,1,0.963743523919023,0.891615250187239,2.33929946876637,0.0684423022521567,0.782530367802169,0,1,1,50,49.13,284,0.23,1.84419363087036,1.63889803328866,1.73778560026149,0,4
713,0.970739048124358,0.92973093586716,2.10966791663872,0.0309616525561324,0.967437136489226,0,1,1,0.957894766057125,0.888194123707678,2.37424034965374,0.0555677443775895,0.789270789909415,0,1,1,0.971478106173202,0.931705953601043,2.09055036171839,0.0292114881001853,0.980282475389205,0,1,1,50,49.15,275,0.22,1.78119242964723,1.58426723127981,1.67599607192662,0,4
714,0.959876196028829,0.912725214946788,2.15658454304208,0.0439242087061206,0.99342035730992,0,1,1,0.968952182660158,0.904469890197355,2.35757881138629,0.0450422728616945,0.666895414380665,0,1,1,0.969472523747459,0.923224639019166,2.13629809444368,0.0405003594047677,0.962326791396119,0,1,1,50,49.17,270,0.21,1.73397293653794,1.54344932235944,1.62814639008619,0,4
715,0.964231276405474,0.901794571196681,2.24750259391537,0.0661490714768123,0.897799096449769,0,1,1,0.962652771402598,0.896555434022486,2.36398127486901,0.0478189311163167,0.744355385436951,0,1,1,0.96477008021871,0.904126433040396,2.25782204078452,0.0547803912126282,0.895874620377636,0,1,1,50,49.19,263,0.2,1.6774396465501,1.49418460736526,1.57348355429949,0,4
716,0.949839171048342,0.91330873488474,1.98312911894428,0.0593252878603052,0.997964912789095,0,1,1,0.970458729623099,0.906864967806294,2.36232465026397,0.0426179060161455,0.623503995013741,0,1,1,0.963320796515282,0.884267119411432,2.37494488875312,0.0783471760020697,0.717476080519269,0,1,1,50,49.21,256,0.19,1.63454542741026,1.45889644421172,1.53427439506611,0,4
717,0.955667382916161,0.914060072027933,2.09399182746862,0.0409447212075478,0.997224780795832,0,1,1,0.96879200843275,0.904126433040397,2.36421230977633,0.046541586467517,0.648690397955277,0,1,1,0.962414695582232,0.908364217716736,2.20670512896857,0.0533445206168811,0.966884830162321,0,1,1,50,49.23,249,0.17,1.57742036655997,1.40829104234022,1.4794434161517,0,4
718,0.950820297146835,0.902738909852492,2.12514975533776,0.0580419194151501,0.997978196467344,0,1,1,0.967846778875648,0.906223946061551,2.35853564376061,0.0362232790627533,0.687334048536652,0,1,1,0.967183772803355,0.911128523789566,2.19385586719394,0.0581676638792438,0.914514614318147,0,1,1,50,49.25,241,0.16,1.51514013584706,1.35608769212033,1.4220685677805,0,4
719,0.974429898950666,0.943663300934226,2.01957079953134,0.0157035717866001,0.993833425557327,0,1,1,0.96215006044634,0.896475060063829,2.3658108239631,0.0454863631520067,0.768988610702749,0,1,1,0.971733793438522,0.934789111576428,2.07139746401583,0.0261532603655641,0.993461591646735,0,1,1,50,49.27,215,0.14,1.42873411735219,1.27978575070315,1.3398369825097,0,4
720,0.974222453749705,0.908677873693775,2.38703697006435,0.0452184214124074,0.468687665031063,0,1,1,0.955386733864616,0.8782561346191,2.42306335143428,0.0631281010952589,0.792396148935548,0,1,1,0.960938380028168,0.883720108167341,2.37471423331645,0.0777887242985843,0.773790017350809,0,1,1,52.5,51.31,351,0.42,2.69881455725206,2.42858694435755,2.63923825179392,0,4
