idx,fx1_R,fx0d5_R,fx1d5_R,fx2d5_R,fx3_R,fx5_R,fx7_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
29,1.05297801488558,0.015976061883574,0.0399213925938497,0.0110531629259472,0.18201001423257,0.305022592948272,0.292052510547045,45,44.43,259,0.19,1.51974737579899,1.53381747650768,1.54398668101489,0,1
30,0.837935866934286,0.014734607321934,0.0332334991043124,0.00799985725907561,0.122634224610771,0.334425082046724,0.233562670522851,45,44.45,249,0.17,1.44441124526874,1.45944874662495,1.46792643961098,0,1
31,0.887765869882567,0.0145605977052345,0.038689397863654,0.0127015599733928,0.184652124300883,0.284503171388465,0.261576737692225,45,44.47,235,0.13,1.35065484966597,1.36738695873234,1.37274875592562,0,1
32,0.916582400616351,0.032339385748418,0.0389078786126849,0.0354546253970028,0.154220511922733,0.309045389874909,0.20839689277884,45,44.49,212,0.12,1.20135414559844,1.21717108952675,1.22032662320949,0,1
33,1.27060256668529,0.0551593124808346,0.0420183902712471,0.0130049677083283,0.217497823602507,0.402762856290627,0.400558597671476,47.5,46.33,373,0.58,2.98729907354967,2.99860438744414,3.06045102364073,0,1
34,1.08230528625515,0.0492371013120612,0.0295152908416393,0.0160044402263981,0.160421301450816,0.417224526184882,0.305423779321922,47.5,46.35,372,0.57,2.95075775888202,2.96085948347133,3.0257014511,0,1
35,1.17436308858423,0.0415413583111683,0.0300163243956552,0.0169611936492219,0.223263342204148,0.38936428172956,0.428807101201019,47.5,46.37,371,0.56,2.91523326290469,2.92813738363723,2.99093637665335,0,1
36,1.32495754063814,0.0486076834359902,0.0297662517215084,0.023811119581097,0.167970135198311,0.402060895790335,0.428101119078805,47.5,46.39,369,0.55,2.88625203571036,2.89636706112283,2.96063622876526,0,1
37,1.35428934567444,0.0504801554241526,0.0369459869078082,0.0153376142099425,0.182057212938712,0.508808472336459,0.429909679300956,47.5,46.41,367,0.53,2.83895360225709,2.84913553076617,2.91274135112286,0,1
38,1.20590113592256,0.0471115770837693,0.0262090054667577,0.014401406932508,0.18625965690518,0.411505640364481,0.401955937072504,47.5,46.43,365,0.52,2.80361845982614,2.81534605448329,2.88306825840673,0,1
39,1.04997059744626,0.0358504085070793,0.0300939436383142,0.0323100028174098,0.151845885555979,0.410717255158653,0.3597840143477,47.5,46.45,364,0.52,2.76616067517851,2.77653395556972,2.84414524969707,0,1
40,1.35286483228997,0.0715744836870107,0.0397267270280409,0.0279464984863307,0.203171301129324,0.43889834610726,0.445101818572411,47.5,46.47,362,0.51,2.72921064695173,2.74004123307032,2.80845238792777,0,1
41,1.2781355327498,0.0451599322097332,0.0506919445755317,0.0266051951071362,0.183530563952026,0.39838227449957,0.375817534932122,47.5,46.49,360,0.5,2.69951064285488,2.70798618957842,2.77376603325247,0,1
42,1.33498883935539,0.0356302165819053,0.0297484007054678,0.0287174490117393,0.151509510720606,0.397458129328858,0.369034391432354,47.5,46.51,359,0.49,2.66080687564733,2.67166978365419,2.73862564113486,0,1
43,1.25020757467813,0.0524777424277061,0.0453779377903801,0.0252126514971909,0.195534540329307,0.481525157603728,0.351844787344607,47.5,46.53,356,0.47,2.61041089486897,2.61942873898421,2.68751657273172,0,1
44,1.2099561057356,0.0483927234873184,0.0618853660283029,0.0339912951508707,0.157416986042319,0.485008442469761,0.391498267737439,47.5,46.55,354,0.46,2.57644552786149,2.5858546380657,2.65368468102491,0,1
45,1.17315392474137,0.0464376943922542,0.0402192395932702,0.0166880397483964,0.19225305034222,0.408565515761045,0.424312410331921,47.5,46.57,352,0.45,2.53434268080105,2.54236257699634,2.61262948386405,0,1
46,1.28203825706012,0.0457267289997485,0.0321359120102888,0.016293199117795,0.196540195553113,0.422264022775401,0.294935206800336,47.5,46.59,350,0.45,2.49726302572737,2.50304691132893,2.57337475973026,0,1
47,1.29723184440075,0.0333781667185815,0.0420169952804482,0.0197424332317906,0.188111408823465,0.393036982543202,0.380297085660434,47.5,46.61,348,0.43,2.45340038559853,2.46186057820874,2.53172925384786,0,1
