idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
104,0.48902369636462,7.42485239757822,19.1161255035924,4.37223024639245,52.5,51.43,369,0.53,2.86958310898304,2.87570648379241,2.95156680743764,0,1
105,0.495301390039228,7.6353144888023,18.9210590275394,4.35830209693072,52.5,51.45,368,0.52,2.83972905766057,2.84470935924743,2.92095377584068,0,1
106,0.452432317665278,7.57779910088563,18.5540837663997,4.30909773606618,52.5,51.47,366,0.5,2.78980629557504,2.79476133130649,2.87338399653848,0,1
107,0.46553916431076,7.41577615209747,19.1702366668076,4.3795890181513,52.5,51.49,365,0.5,2.7610251131977,2.76451185865876,2.84563927159808,0,1
108,0.4250295127109,7.51672422301943,18.5324587062974,4.31132592196764,52.5,51.51,363,0.49,2.73067952915675,2.73323796469952,2.81070651861994,0,1
109,0.189342715610365,7.25151066610137,18.5730400645373,4.31453720242076,52.5,51.53,361,0.48,2.69508527707037,2.69687425226375,2.77643422319988,0,1
110,0.447096568624234,7.52941488092462,18.7513698235411,4.33136487276919,52.5,51.55,359,0.47,2.65308748124407,2.65477389086321,2.73116013374126,0,1
111,0.502450980829459,7.66113999708377,18.5107761398277,4.31022335487568,52.5,51.57,357,0.46,2.61038990293411,2.60965572955559,2.69047040365089,0,1
112,0.352854450437586,7.39857378070817,17.9567505799786,4.23784408883545,52.5,51.59,355,0.45,2.5682098609401,2.56275186702937,2.64570129277209,0,1
113,0.479449938387401,7.36602832553923,18.2898221033111,4.27734431972731,52.5,51.61,352,0.43,2.51618335448727,2.50962326832933,2.5905696516094,0,1
114,0.3738074567408,7.39332984608059,17.9284690384349,4.23620937923339,52.5,51.63,349,0.42,2.46306587799746,2.45510897308451,2.53552323889427,0,1
115,0.300673387339276,7.4323099821419,17.574802575401,4.1922562301796,52.5,51.65,346,0.41,2.42071506042355,2.41243391063052,2.48948659030972,0,1
116,0.413715478658592,7.76603130605453,17.1362951844409,4.14172069103403,52.5,51.67,343,0.39,2.3710226301822,2.36480654455489,2.43680520163235,0,1
117,0.374688711597429,7.42306542339429,17.5386645587401,4.18935022949555,52.5,51.69,341,0.39,2.32662348842292,2.32189590632329,2.39216912470808,0,1
118,0.373213041620984,7.52649801738253,17.0746714199054,4.13213040547099,52.5,51.71,338,0.37,2.28484446674437,2.2802401750978,2.34765994042356,0,1
119,0.455118659246322,7.50695650121215,17.5076211461271,4.18428488928704,52.5,51.73,335,0.36,2.23854495682677,2.23488408634318,2.29885216715255,0,1
120,0.230746262955507,7.5675928996305,16.2139095727543,4.02868517438743,52.5,51.75,330,0.34,2.17540868854465,2.171014182526,2.23058246792802,0,1
121,0.318122676477258,7.71310342472757,16.194374365055,4.02716798291352,52.5,51.77,327,0.33,2.12470319335371,2.1221965507772,2.17521438575456,0,1
122,0.226602593013713,7.73579074173884,16.0115003157668,4.00443925556468,52.5,51.79,323,0.33,2.08103386595837,2.07842405429358,2.12815253358013,0,1
123,0.396939742855991,7.76147570901836,15.7204285887206,3.96781619231151,52.5,51.81,319,0.31,2.03008923267915,2.02846550197765,2.07426524431994,0,1
124,0.323735951601901,8.09666276087866,15.3895978140795,3.92803123264232,52.5,51.83,314,0.29,1.97315897862493,1.97130782992658,2.01277580879095,0,1
125,0.18610085171002,7.77571972663011,15.1941305544994,3.90623394009224,52.5,51.85,308,0.28,1.91774391301246,1.91561633354893,1.95221998930748,0,1
