idx,fx1_R,fx0d5_R,fx1d5_R,fx2d5_R,fx3_R,fx5_R,fx7_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
31,0.841733753981127,0.0366011626944515,0.0319275427141272,0.0215605327932729,0.153033546726077,0.248049722490989,0.190485892793163,45,44.39,226,0.16,1.46305696412063,1.32545845548295,1.29421190421955,0,6
32,0.812735128481929,0.0104372483299795,0.034746146404475,0.00906409995852845,0.117508605320208,0.227853869965661,0.232248413816533,45,44.41,215,0.14,1.38315245740513,1.25673146825857,1.22299494306166,0,6
33,0.960225776610547,0.0278055616391028,0.0349320668944064,0.0112285619168837,0.156179351087802,0.359268421278079,0.428998981841356,47.5,46.25,361,0.53,3.11915024104094,2.74557577723046,2.82631937925948,0,6
34,1.16271507106107,0.0319224805705759,0.0339835598369085,0.0116002446132451,0.197445383622141,0.417764003471034,0.399356511924552,47.5,46.27,359,0.52,3.07578600203642,2.70381004526126,2.7835604341787,0,6
35,1.19922410435919,0.0290127037298501,0.0381712679201063,0.0158208784261281,0.178216393717809,0.405329358417978,0.315734872531042,47.5,46.29,357,0.51,3.04501339221232,2.67657713885628,2.75171074086975,0,6
36,1.21872376455751,0.0204708646697477,0.0319985915747286,0.0153273097936115,0.143213152625325,0.390036515700549,0.398739673546164,47.5,46.31,356,0.5,3.01616592751886,2.65417689029059,2.725752729152,0,6
37,1.11172302101443,0.0240299618594932,0.041605291174889,0.0112919777938695,0.176023043347675,0.369847796533378,0.367178496841394,47.5,46.33,355,0.5,2.98468087601369,2.62218657886151,2.69136945151359,0,6
38,0.937178917644793,0.0284181099510279,0.0245512498716354,0.0135409212416891,0.121016488446011,0.305227070762607,0.316093099318927,47.5,46.35,353,0.49,2.94820022372896,2.59368677083143,2.6567833369636,0,6
39,1.27014413673908,0.0356640404913531,0.0320056905030413,0.0158481461786984,0.192448900609642,0.386285387328111,0.387856845775452,47.5,46.37,351,0.48,2.9044149153162,2.55486487710283,2.61608058110066,0,6
40,1.26681685219214,0.0299862399829176,0.0452612228204151,0.0164660592652793,0.162003562717211,0.400980093574297,0.391341332906496,47.5,46.39,349,0.47,2.86947152240006,2.52486548137187,2.5844835196794,0,6
41,1.21492849726836,0.0383316547078865,0.0386583100270065,0.0114837972948206,0.147758906179514,0.446440719857095,0.422711675694805,47.5,46.41,347,0.46,2.82162102952182,2.48365511573146,2.53739923184875,0,6
42,1.08198802813283,0.0253338785257166,0.0341642388892892,0.0167723968594093,0.185487939624544,0.397911488776116,0.3283308762046,47.5,46.43,345,0.45,2.77985945754333,2.45015332270442,2.49889078155457,0,6
43,0.930048286635009,0.033129984510624,0.0358858374257073,0.0126035665084609,0.168908715858438,0.345991123816169,0.337914715427551,47.5,46.45,343,0.44,2.73485947385328,2.41232749662469,2.45718025863294,0,6
44,1.0858455858334,0.0545774423610992,0.0402634785926681,0.0311256213947778,0.187049943831042,0.376312533753642,0.411332536697523,47.5,46.47,340,0.43,2.68950362705726,2.37719130400784,2.41883176750622,0,6
45,1.15180853274329,0.0383183146993316,0.0393882777057775,0.0211254811859598,0.159498145422931,0.3566939288342,0.334290006738656,47.5,46.49,338,0.41,2.63448909248647,2.32613434997965,2.36772728483517,0,6
46,1.14944379556179,0.0276729234401269,0.0415897453131276,0.0167928851537023,0.163182832522515,0.396728604088238,0.355239521551752,47.5,46.51,335,0.41,2.5884846464945,2.28951831480331,2.3253937962555,0,6
47,1.09424390254514,0.0232136436342248,0.038336047920287,0.0183074376850079,0.19012970498569,0.446967708685298,0.329172641438039,47.5,46.53,332,0.39,2.52841496494192,2.24333376911647,2.26830718499849,0,6
48,0.926663089511656,0.0351383564389099,0.0411737421216752,0.0225299028846352,0.146757619867231,0.401577185603742,0.380214882299412,47.5,46.55,329,0.38,2.47937394586623,2.20389613336644,2.22353474685249,0,6
49,1.0395549426304,0.0416231087829236,0.0451979197773438,0.0145331638966719,0.195166592349077,0.398633773716124,0.397604038419136,47.5,46.57,326,0.38,2.43303234206482,2.16621008222577,2.17931238455673,0,6
50,1.07519579166713,0.0339836800853197,0.0418461325180749,0.0195118306151578,0.16640210882597,0.360892080290526,0.274520227939977,47.5,46.59,323,0.37,2.38385584297908,2.12375634723288,2.13411153964119,0,6
51,1.12495640548938,0.0227946640183834,0.0351679970473399,0.0131190865981974,0.146608640433627,0.330050134729743,0.352130526349458,47.5,46.61,320,0.35,2.33511652310132,2.08172319522934,2.08906359991217,0,6
52,0.991736087346566,0.0220320341596245,0.0470235089930557,0.0144866958047521,0.207583673033857,0.352661346774865,0.347942461529487,47.5,46.63,317,0.33,2.29138246976837,2.04480254285915,2.04934169205913,0,6
53,0.835836777083491,0.0423283976953266,0.0393392059287155,0.015665897291445,0.126877631785015,0.367051122221348,0.260000562692044,47.5,46.65,313,0.32,2.23539392999085,1.99660893265081,1.9999812515841,0,6
54,1.07436095755098,0.105992709454627,0.0836570126199007,0.0609486202659617,0.164604444474494,0.395612521202647,0.328453270282856,47.5,46.67,308,0.31,2.17336717637957,1.93984640172997,1.94333018489701,0,6
55,1.02803737960969,0.0932752859026277,0.0938993638127461,0.0598741430598899,0.155063463571481,0.344627211884026,0.279538828128743,47.5,46.69,300,0.29,2.09064283650466,1.8638987717631,1.8661533339892,0,6
56,1.01376636075317,0.0217502230719726,0.0357593823724401,0.0157408714449704,0.132644522884876,0.334269295484199,0.358048458122295,47.5,46.71,295,0.28,2.04181830695064,1.82397820996844,1.82015534382547,0,6
57,0.964840616434974,0.0286157606436646,0.0318900291242318,0.0145333947678373,0.184555353004727,0.335070053502463,0.317196095935024,47.5,46.73,290,0.25,1.9887227024133,1.77883655303935,1.76952058460175,0,6
58,0.775034049138102,0.0212969838670155,0.0431255064148188,0.0123336543135155,0.125584496233956,0.301046933875028,0.267285831648061,47.5,46.75,285,0.26,1.93567106437334,1.73235868880352,1.71816731254473,0,6
59,0.884964135384745,0.0718972271351582,0.0928064601393945,0.0487333887715382,0.153051655157154,0.326733314116574,0.339750455553218,47.5,46.77,280,0.23,1.88336634920933,1.68605327432743,1.66451345658188,0,6
60,0.925009348482722,0.0876370721134925,0.0691362038215757,0.0507093935868951,0.144430048922885,0.341057486873361,0.309488598444608,47.5,46.79,272,0.23,1.81499617494301,1.62588274209333,1.60018575856516,0,6
61,0.93067878174184,0.0221654189435069,0.0326511533935311,0.0137758641560132,0.106909192099416,0.335982149468567,0.292239225466707,47.5,46.81,263,0.22,1.73675993967926,1.55832239683122,1.52938012538002,0,6
62,0.82626915457196,0.0269079066335191,0.0490779669692484,0.0133955264865442,0.168302682429923,0.302595234742803,0.261134001975122,47.5,46.83,255,0.2,1.68695654075888,1.51714597789545,1.48459391665928,0,6
63,0.709734790482856,0.0283945147899213,0.0362790268501024,0.0195012597566639,0.14050653308447,0.28879563335888,0.261425953537711,47.5,46.85,246,0.18,1.6121971578885,1.45287690651601,1.41851758308253,0,6
64,0.741017288478305,0.0186588354744733,0.0326562105499083,0.0233427148639173,0.135591126448602,0.273412391496597,0.265820458928031,47.5,46.87,237,0.17,1.53373560357346,1.38536802813707,1.34866523320551,0,6
65,0.745553947706291,0.0437417481947952,0.0327055210898485,0.0381065345833852,0.136051732302412,0.277394943445077,0.252312112633534,47.5,46.89,228,0.16,1.46088485391704,1.32262356963912,1.28485561937536,0,6
66,0.839107969270098,0.0230526073295308,0.0363635316449705,0.012653925958231,0.140916374865499,0.245815418048345,0.266496932087257,47.5,46.91,216,0.14,1.40434182270616,1.27329570962855,1.23555951890605,0,6
67,1.19417919725264,0.019206418099222,0.0438066941072642,0.0341102383561292,0.186172691406823,0.410416868169945,0.345361255923764,50,48.8,359,0.52,3.07617719437477,2.70305440651033,2.77588780093796,0,6
68,1.10874484739898,0.0671875094690827,0.0611105737293702,0.0292989970319051,0.137430086412186,0.364299316912255,0.3940339480947,50,48.82,358,0.51,3.04560208804211,2.68013059929088,2.74536122987421,0,6
69,1.08496397704871,0.0234243948987405,0.0361274339533339,0.0420348496792115,0.177217450930653,0.35415920283477,0.441835063470263,50,48.84,356,0.5,3.00897995752192,2.65200566495317,2.70714283118515,0,6
70,1.03055169152305,0.0105765125533801,0.0332273452097081,0.0314923610382762,0.176258679267867,0.406053089964179,0.332688613803162,50,48.86,355,0.49,2.97096688244969,2.61760233772787,2.67613809202973,0,6
71,1.09554344051849,0.0128513124950556,0.0299402946900696,0.0241594704023011,0.146953346598937,0.387854473170408,0.338522812067298,50,48.88,350,0.46,2.93677067148025,2.5858327425464,2.63786233226952,0,6
72,1.1639815118526,0.0141063089015024,0.0340653060585104,0.0321305473326793,0.184892198542302,0.38121500022753,0.421382378824261,50,48.9,348,0.46,2.83032151381038,2.48706049291934,2.54457160801564,0,6
73,1.12583202480059,0.0131819747277407,0.0437712408113147,0.0253605428973302,0.145422205186611,0.374565977571578,0.356247725545778,50,48.92,347,0.44,2.79048282858669,2.45292116280128,2.50873442592872,0,6
74,0.914802942284985,0.015140072676711,0.0305234422938169,0.0300378697044398,0.138505834382213,0.369978112395117,0.41863575440025,50,48.94,344,0.44,2.72875912856943,2.40233840151852,2.45146935002318,0,6
75,1.01065574833955,0.0123385307239468,0.0390745423879478,0.034356231980771,0.185709909592581,0.408421357999289,0.276037746864898,50,48.96,341,0.42,2.68989547891626,2.37322013111249,2.41585503662978,0,6
76,1.03675373595032,0.0171286195725042,0.0310482772601884,0.0277028904204516,0.142328583661738,0.379955832206001,0.342734359120804,50,48.98,339,0.42,2.64599594880596,2.33642512147033,2.37758054832739,0,6
77,1.13125646892976,0.0149239251661186,0.0363751663250608,0.0238095727083941,0.182715887551756,0.351876305539991,0.406399789119191,50,49,337,0.41,2.59976653974539,2.299608585133,2.33325745367463,0,6
78,1.09173538331132,0.0166247808436511,0.0440995542814588,0.0294044702043022,0.155311386728553,0.375779659515212,0.267820241139729,50,49.02,334,0.4,2.55994879097833,2.26654757833909,2.28365067101413,0,6
79,1.02355428330457,0.0168253970031729,0.0273051052396172,0.0196813905264062,0.168583486625482,0.37040416436193,0.374545328149766,50,49.04,331,0.38,2.50664559273936,2.22067264119651,2.24739162073796,0,6
80,0.939231983094579,0.0133245943186678,0.0296016123827369,0.0213980223409075,0.169680556359705,0.349988574261467,0.386436054134393,50,49.06,329,0.37,2.46331713728322,2.18343915508656,2.2062945926065,0,6
81,1.06170383991622,0.0123259534047165,0.0375563205203839,0.0243106259627463,0.135827446223444,0.353745983514568,0.393851249505043,50,49.08,326,0.35,2.4026854252776,2.13291235013362,2.1489384657374,0,6
82,1.09028434581925,0.0120040126704265,0.0354995686592812,0.0187080709343996,0.176040253947085,0.372177169826902,0.351233698033013,50,49.1,322,0.34,2.35656283788377,2.08999693810311,2.10647847275885,0,6
83,1.07598497955934,0.0100542201438847,0.0207273811616213,0.016500105950206,0.144595506258888,0.332804819139346,0.305570555221126,50,49.12,318,0.33,2.3006722478192,2.03949271391244,2.05534536889771,0,6
84,0.877429748461649,0.0272327327861728,0.0321944833697739,0.0286239138634973,0.133846665185948,0.355183580652022,0.373189411959991,50,49.14,315,0.33,2.23879283358502,1.98648106083662,2.00276553347061,0,6
85,1.0481034382132,0.0138980164094331,0.0321681675710505,0.0181081028372726,0.154747172552553,0.343558818995087,0.347001588688682,50,49.17,311,0.31,2.18437123304954,1.94042113347262,1.95115665726682,0,6
86,0.989571630961863,0.0139188815330906,0.0399087271321687,0.0186729735527605,0.119966746903607,0.353109319566259,0.312342024651322,50,49.18,305,0.3,2.1323765222586,1.89806552238207,1.90065110579561,0,6
87,1.01535775163018,0.0285844101924149,0.0341542993862221,0.0184308991453065,0.161590232945424,0.308181417164284,0.306546392931644,50,49.2,297,0.27,2.05674147711963,1.82910216081615,1.82720334449498,0,6
88,0.937664333095932,0.0684748476206702,0.035542827160512,0.0365730263923806,0.156317073004818,0.335803200159245,0.314431578975534,50,49.22,290,0.25,1.97869516832373,1.76066923004517,1.75169539462887,0,6
89,0.770717988572858,0.0189291432235133,0.042929295088624,0.020591830001483,0.132346788188555,0.318945592237308,0.348898309333567,50,49.24,285,0.24,1.92239605258083,1.71023846242172,1.69568714402665,0,6
90,0.843978183542842,0.0104945555019834,0.0306912471352561,0.0189963919312868,0.158049419493246,0.32779978552119,0.26744968963871,50,49.26,279,0.24,1.86726610499132,1.66396274221867,1.64437443158614,0,6
91,0.936892763097121,0.0155229809294961,0.0435242860600363,0.0126433406371287,0.11848118554996,0.314784843349796,0.305869816693376,50,49.28,272,0.22,1.80583063408139,1.613164088868,1.58748017990044,0,6
92,0.926874026840188,0.0481975780477572,0.055995765153697,0.0242954483029018,0.149797935730396,0.312075954914043,0.33294108218027,50,49.3,264,0.21,1.73622674802943,1.55592621139737,1.5263555998219,0,6
93,0.873797451493496,0.0192818933149483,0.0431531502392329,0.0151541475533366,0.114330424069025,0.290356266351833,0.260955671708044,50,49.32,255,0.21,1.66346674482803,1.49336977619477,1.46068204783167,0,6
94,0.708016445848153,0.0106183346059738,0.0280386068063262,0.0127390425176931,0.128739558487099,0.251807123290105,0.29162033221286,50,49.34,241,0.18,1.55385949216134,1.39707633600071,1.36464257713566,0,6
95,0.720178491558812,0.00791352235483873,0.0352452928182576,0.0132185673486877,0.135447426897337,0.266487185573988,0.182083487852208,50,49.36,230,0.16,1.47044818344599,1.32618518177078,1.29143121720995,0,6
96,0.768754036687473,0.0111380147368448,0.0322100327832841,0.016915807929306,0.0914088684368426,0.249969961423423,0.272947834532917,50,49.38,216,0.13,1.37508754223585,1.24209332859451,1.21093713808149,0,6
97,0.965666673339591,0.0618121288717478,0.0400868827804377,0.0617997206673564,0.187745900455864,0.355784367203385,0.310483468852147,52.5,51.33,357,0.48,2.99572543596685,2.62731813103415,2.68688919265166,0,6
98,0.878547218926435,0.0174676634938573,0.0300869727569956,0.0136067403321857,0.16557848093453,0.363875109716537,0.415175265882917,52.5,51.35,355,0.48,2.96216536436275,2.60212558871735,2.65317393572941,0,6
99,1.12143798018935,0.0127602642042649,0.0317201931889545,0.0228411127395892,0.179954380379259,0.428736160840683,0.432595004921321,52.5,51.37,354,0.47,2.92205975607021,2.56545083884757,2.61749831563439,0,6
100,1.02571220148186,0.0224089310948724,0.0343073809550099,0.0158631912757121,0.173531076454278,0.317326672301654,0.361930774745732,52.5,51.39,352,0.47,2.90848508513754,2.56170959726651,2.60225590921912,0,6
101,1.0879217427578,0.0132453962247653,0.0393921800586873,0.0148311158271058,0.177682368389299,0.321338474981059,0.41896744019467,52.5,51.41,350,0.47,2.84173647934787,2.49948650381482,2.54275693330325,0,6
102,0.963941806319744,0.0154051925206747,0.0392818785810472,0.0110283170797504,0.176582412024243,0.319186960861968,0.424548370578566,52.5,51.43,348,0.45,2.83566234632896,2.50317088184707,2.53865443482901,0,6
103,0.799438960757944,0.0192909351084205,0.0376136826923503,0.0151633193204235,0.131637478723928,0.318503546034765,0.287488853732831,52.5,51.45,346,0.42,2.79167342539716,2.47070610826162,2.49839524430081,0,6
104,1.00962312340473,0.0442701332752381,0.0481524725997132,0.0183686536905545,0.144258163722124,0.371162799669647,0.401617811738682,52.5,51.47,343,0.42,2.69367657300208,2.38533649820783,2.40931611022975,0,6
105,1.07435779489033,0.124827465704675,0.121890491760383,0.0762045137177073,0.158056146863563,0.351322275922594,0.365994633710954,52.5,51.49,340,0.41,2.65098060695209,2.34841499638159,2.37320002246627,0,6
106,0.996344655790574,0.0900748909498099,0.116650084682847,0.0561604201456283,0.147888446136169,0.308151336616718,0.398148756676677,52.5,51.51,338,0.39,2.60128996354814,2.30870919422513,2.32486366064711,0,6
107,0.93083401108366,0.0233427349118976,0.0365967003559848,0.0143676506561001,0.187318981639483,0.296504592454626,0.373141036581585,52.5,51.53,336,0.39,2.55166187437007,2.26286017732574,2.28102400843535,0,6
108,0.763821524406049,0.0167280347740833,0.0395359271494185,0.0126047955054269,0.148917347226948,0.297734300810472,0.315533821472865,52.5,51.55,333,0.38,2.50669029266572,2.22662991244785,2.23877329016739,0,6
109,0.895943275705934,0.104206319420774,0.123912553286639,0.0152838301385641,0.197667811972794,0.262825647623225,0.392527585778147,52.5,51.57,330,0.37,2.45481210053998,2.18378599428447,2.19433100468334,0,6
110,1.009252579038,0.108175549323297,0.141734031027168,0.0555692622490499,0.138404843730685,0.298950042156252,0.371943874531955,52.5,51.59,326,0.34,2.40586942505697,2.13911351232471,2.14702848098009,0,6
111,1.01237638669587,0.108083373416229,0.0808359740532141,0.0257324785287773,0.123907831408721,0.340190304987547,0.39647693369775,52.5,51.61,322,0.34,2.3443482122932,2.08304588354299,2.10519182081105,0,6
112,1.00272564599887,0.0212375617470445,0.0377875256352385,0.0178022534291096,0.174709270564445,0.418620020426676,0.323519106792325,52.5,51.63,318,0.32,2.28414672487528,2.03283110290439,2.04864015905586,0,6
113,0.938418271045073,0.0170849017184294,0.0403317682510329,0.0100085620731135,0.131036422280987,0.41018913943396,0.332331398204798,52.5,51.65,314,0.32,2.23010730805679,1.98400690480484,1.99840682729085,0,6
114,0.908691964543852,0.0213660875973693,0.0354007047844188,0.0112110788395845,0.157387716941264,0.2745607579178,0.38882345956698,52.5,51.67,312,0.3,2.17651336248063,1.93610101284615,1.94336189577754,0,6
115,0.987492123857132,0.0154058974584584,0.0385049228008563,0.0129902851978784,0.153451194309089,0.266077604534463,0.315473656906017,52.5,51.69,301,0.28,2.12480164021918,1.89269950913119,1.8915774184226,0,6
116,0.966094167061142,0.0143403071009196,0.041553528985301,0.0122525034655964,0.132328812198002,0.247148831531421,0.343435315181988,52.5,51.71,296,0.28,2.01543918077437,1.78602998267196,1.7862656836237,0,6
117,0.837513421339133,0.0168103386919268,0.0336609990690813,0.0183507633194567,0.170195990178555,0.243217344584862,0.359263295252207,52.5,51.73,291,0.27,1.97287264750451,1.75248455220523,1.74586584592459,0,6
118,0.71603993722116,0.0150773055739371,0.0473420791133797,0.0146908715470879,0.141049339348383,0.287845769082737,0.348283774544068,52.5,51.75,291,0.27,1.89579202423325,1.68942784821832,1.67418765468766,0,6
119,0.832698508020092,0.035409730610234,0.080077966002349,0.0373995141942023,0.137118692935871,0.316458140805617,0.347984588708011,52.5,51.77,276,0.23,1.8326877964921,1.63591391338352,1.61432341598904,0,6
120,0.877238206595159,0.013507971077336,0.0268178897823459,0.0145425060102651,0.137535202017708,0.289619443496401,0.286256964132684,52.5,51.79,269,0.22,1.7465247366975,1.56145100188055,1.5371680384018,0,6
121,0.846185192139646,0.0113192276702384,0.0391523632247171,0.0119220506328117,0.136375772883832,0.258213880512675,0.333827177191075,52.5,51.81,260,0.2,1.69358942354022,1.51999237942522,1.49129234858859,0,6
122,0.716162410687638,0.0132283151560908,0.0301059567304321,0.0132248981543531,0.153781513994517,0.21516083379598,0.312737713188401,52.5,51.83,251,0.18,1.62225942954819,1.45829858844283,1.42723295867933,0,6
123,0.570169751124122,0.0498556098468227,0.0455898248703734,0.0206799983243701,0.10471816258843,0.206039013475646,0.230379833344383,52.5,51.85,239,0.17,1.53149744503255,1.38057691660067,1.34972029984668,0,6
124,0.663701775534423,0.0613771331150323,0.0652689881572459,0.0214132982698467,0.149353932992066,0.199193603404643,0.303426558565034,52.5,51.87,227,0.16,1.44922696282662,1.31187763759329,1.27943657179694,0,6
125,0.715682287970442,0.00798855188665162,0.0392607560080738,0.0118195529211187,0.126892584821847,0.236905807529599,0.248926508740617,52.5,51.89,213,0.13,1.3453620045048,1.22110425025124,1.18760266834427,0,6
126,1.00490860614261,0.146753899836312,0.0611659668859522,0.128613057678389,0.188048357930511,0.310099406769006,0.407197361608553,55,53.79,362,0.51,3.13033731355311,2.75362078621997,2.81554643984113,0,6
127,0.9417964922439,0.147628198441967,0.0860831826262496,0.112879094583637,0.167774540629221,0.411605818469146,0.42804089640857,55,53.81,360,0.5,3.08289737797559,2.7155807088516,2.77314315941961,0,6
128,0.850944230648637,0.0426602685755477,0.036024886218386,0.0293982362869286,0.190537310540805,0.349071988062821,0.363618356501763,55,53.83,358,0.5,3.03743538583902,2.68160010557872,2.7288507156756,0,6
129,0.797837576686591,0.0303287545803586,0.0349142442276784,0.0170225072357356,0.132097153311265,0.372926788065137,0.411068767718215,55,53.85,356,0.48,2.99846787618765,2.65185761171397,2.69217224476869,0,6
130,0.952383430841091,0.0172696876486567,0.0379499148583691,0.0145682030171736,0.199679572175603,0.361471118229536,0.431985533122886,55,53.87,355,0.48,2.98153090117702,2.63718706564656,2.67272817512249,0,6
131,0.976020500830359,0.0275465681502371,0.0381671499565253,0.0173260189182256,0.194230999396818,0.33128113580081,0.342240791951533,55,53.89,353,0.47,2.93470047490095,2.59753778272414,2.63017194928449,0,6
132,0.959684761806217,0.0157797042426998,0.026297351198175,0.0178393152774953,0.17885427515731,0.286705463134135,0.402379246585276,55,53.91,352,0.46,2.89628106790948,2.56713373734422,2.59652432683058,0,6
133,0.84132547183806,0.0141885335290219,0.0371747413154407,0.0181582912026711,0.19770803496377,0.405014172639268,0.289826739729788,55,53.93,349,0.45,2.84519244488794,2.52286133476981,2.55042030433439,0,6
134,0.909936836477967,0.0192604435154066,0.0343896939724046,0.0110511233484503,0.172762927134458,0.366886306239691,0.417684069699408,55,53.97,346,0.43,2.76276689287672,2.45142707081578,2.47459474948107,0,6
