idx,fx1_X,fx0d5_X,fx1d5_X,fx2d5_X,fx3_X,fx5_X,fx7_X,fx1_Y,fx0d5_Y,fx1d5_Y,fx2d5_Y,fx3_Y,fx5_Y,fx7_Y,fx1_Z,fx0d5_Z,fx1d5_Z,fx2d5_Z,fx3_Z,fx5_Z,fx7_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
37,0.358959214147561,0.0164601787213947,0.00989218848346118,0.00542093231595723,0.0265932679292552,0.12276756553052,0.128698065313132,0.357867864253946,0.0125782016748432,0.0139282397977536,0.00867449803689399,0.0214592377657505,0.131277250226838,0.114187355789461,0.353647895707355,0.00802053734357736,0.0100494567364585,0.00867907305182878,0.0231689686446256,0.127997874476285,0.125132785467041,47.5,46.41,367,0.53,2.83895360225709,2.84913553076617,2.91274135112286,0,1
38,0.334785777162909,0.0107632403774163,0.00985492978234981,0.00815182882755762,0.045623393351611,0.125633913368604,0.102415746232017,0.309153230052881,0.00815749040147104,0.0120847961079735,0.00822573733597436,0.0454703377075287,0.108643936993038,0.106780117427592,0.321445548898803,0.0172585764438902,0.0134112400944055,0.00797904339786704,0.031638811065779,0.134408585182875,0.118878697192233,47.5,46.43,365,0.52,2.80361845982614,2.81534605448329,2.88306825840673,0,1
39,0.318251629003466,0.0140580720717646,0.0184005119325,0.0107656626125575,0.0204800581844829,0.127822164291448,0.108307860421188,0.26410087379312,0.0175964881768176,0.0194569895837823,0.00684054267364045,0.0192431766249489,0.139827871872227,0.106440130218643,0.307464210774752,0.0149699438888913,0.0122583686372567,0.0113051811385602,0.0285545362303578,0.122507356873353,0.107746695662959,47.5,46.45,364,0.52,2.76616067517851,2.77653395556972,2.84414524969707,0,1
40,0.373837717396858,0.0264594767661303,0.0230527572100493,0.0128059166776203,0.0340395989186616,0.116781661382137,0.122331386592108,0.31906032197717,0.0188443458257476,0.0228015840758348,0.00893537413167697,0.0289474119955056,0.108234895900771,0.122482211825209,0.360962631869399,0.0275916833236746,0.0278500354581829,0.00725231688314835,0.0270384054255459,0.120598201025038,0.124938099214506,47.5,46.47,362,0.51,2.72921064695173,2.74004123307032,2.80845238792777,0,1
41,0.373498725683085,0.0217406357493966,0.0138269752946597,0.00995857539321852,0.0239485828384082,0.113618922992229,0.115745450506508,0.34044822274318,0.018530265161738,0.012034028940036,0.00770820861819218,0.0217624858056666,0.103797194231854,0.106003924199212,0.360967519204223,0.0215918825329251,0.0132287343000781,0.0100753921645489,0.0294359619849893,0.105621717233858,0.119267186492894,47.5,46.49,360,0.5,2.69951064285488,2.70798618957842,2.77376603325247,0,1
42,0.355589048191368,0.013896963728038,0.012909256238052,0.00925030564121646,0.0254200494505262,0.121372502213947,0.104422289431655,0.35525100748328,0.00864776843356158,0.00976335384192224,0.00754236488655964,0.0315904976577498,0.102834320345616,0.102469552490134,0.357237576018485,0.0105445395443463,0.0104156715701306,0.00971124505250367,0.0292774974970176,0.0997961041388164,0.106122496482773,47.5,46.51,359,0.49,2.66080687564733,2.67166978365419,2.73862564113486,0,1
43,0.323381263056684,0.0127608989209948,0.00961292027868083,0.00804617282186007,0.0244377123490836,0.130804692668529,0.0875755304522259,0.305174928937831,0.0132152254409649,0.01404644379698,0.00731579491235297,0.038953429153874,0.130789971465969,0.102390497511685,0.320460177702659,0.0115449922355646,0.00887743142668865,0.00909171651498997,0.036831745838454,0.113955833316838,0.0969283552269744,47.5,46.53,356,0.47,2.61041089486897,2.61942873898421,2.68751657273172,0,1
44,0.270950330935156,0.0191756308671031,0.0213226750004245,0.00768715161655466,0.0195166974559969,0.131154717606856,0.109188443351707,0.271163268155485,0.0208819436240264,0.0269071938511029,0.00852098841300497,0.0258754727008015,0.116143865735108,0.10776825066564,0.266819740551285,0.0213765561242353,0.0218456640826967,0.00894255391044633,0.0213669884792848,0.113636237853976,0.12287967904241,47.5,46.55,354,0.46,2.57644552786149,2.5858546380657,2.65368468102491,0,1
45,0.31606617815182,0.0179833694960113,0.0132283548591163,0.00920448699545736,0.0325024537875216,0.110938948233555,0.112293039211665,0.373982667242029,0.0150307483145879,0.0205938206807867,0.0128625024515428,0.0349302681210199,0.127077698385189,0.115903909766501,0.31804990767648,0.0195829575968542,0.0117307400168961,0.00965745755354017,0.028760367641276,0.116564633685513,0.114291418481922,47.5,46.57,352,0.45,2.53434268080105,2.54236257699634,2.61262948386405,0,1
46,0.352611406465258,0.0108713841947202,0.0126063701131416,0.00700931455799229,0.0285739031856985,0.115930897895667,0.0859278025059264,0.339221746938582,0.011335167732761,0.0135181979379426,0.00819082658175865,0.0352166796571836,0.108293323745717,0.0862095585665805,0.346132177092011,0.0126243406116461,0.0099673438604169,0.00808613671426806,0.0324177462794394,0.10423037432275,0.0840925847496471,47.5,46.59,350,0.45,2.49726302572737,2.50304691132893,2.57337475973026,0,1
