idx,scm_COR_R,scm_IDM_R,scm_ENT_R,scm_CSD_R,scm_CSR_R,scm_DKL_R,scm_MDR_R,scm_CAD_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
155,0.421709822585241,0.733374402299862,2.25850718779976,0.291329825936039,0.874464938777925,0,1,1,57.5,56.73,339,0.37,2.31818901977453,2.29815893429737,2.36449265902729,0,2
156,0.422373829090032,0.722407640183203,2.33957990061734,0.295984873858431,0.84828205646725,0,1,1,57.5,56.75,335,0.36,2.26726799325034,2.24946011526284,2.31166683734221,0,2
157,0.427407022003592,0.736583138138802,2.26965162862999,0.279049138874566,0.865394710037317,0,1,1,57.5,56.77,323,0.35,2.21827065803691,2.19859845065591,2.26011809520043,0,2
158,0.432311727898867,0.737256521033929,2.24124864062349,0.284948283648926,0.890566899041502,0,1,1,57.5,56.79,329,0.33,2.1646187265044,2.14673431385161,2.2038927916747,0,2
159,0.426240103732136,0.735986811116344,2.24133439295342,0.280170533161052,0.858837217182683,0,1,1,57.5,56.81,324,0.29,2.09291240766398,2.07472299644347,2.12719247708052,0,2
160,0.420440970560302,0.740170535291331,2.23428826133241,0.277431520691517,0.908891721183104,0,1,1,57.5,56.83,319,0.31,2.0368374203711,2.01847815347046,2.06771055242745,0,2
161,0.418908545905487,0.725594624795019,2.2873351295596,0.294498253380394,0.899277166019424,0,1,1,57.5,56.85,314,0.28,1.97620648738894,1.96018175467458,2.00505907897304,0,2
162,0.428406048757101,0.757346258709482,2.13178317414963,0.260212042817931,0.898838790893313,0,1,1,57.5,56.87,309,0.29,1.91660721111988,1.90247937848347,1.94426788036911,0,2
163,0.410656816731373,0.734117370685225,2.26183059945408,0.27842217788959,0.883942322337517,0,1,1,57.5,56.89,303,0.26,1.85149087227365,1.84086798462372,1.87818337716159,0,2
164,0.422235404688075,0.755366881694438,2.10948230494845,0.261887764911304,0.900290971469033,0,1,1,57.5,56.91,296,0.26,1.79007638290003,1.78169024179604,1.81409433722514,0,2
165,0.399360106905171,0.730172174598771,2.22198805403005,0.283720147528069,0.91534224850164,0,1,1,57.5,56.93,288,0.24,1.72111178208366,1.71537980235671,1.74195013830202,0,2
166,0.417578196004278,0.751371252535878,2.14961768827278,0.25700553796443,0.887395493852536,0,1,1,57.5,56.95,276,0.2,1.621996177961,1.62176871354493,1.64279771464765,0,2
167,0.399712859139967,0.761719047546503,2.04358752885283,0.249120978577424,0.955414592786691,0,1,1,57.5,56.97,265,0.19,1.54179641730913,1.54383597331163,1.56076404540878,0,2
168,0.395248703391323,0.732439756830001,2.16863586565293,0.275274246600836,0.899169193553188,0,1,1,57.5,56.99,254,0.17,1.45295086947207,1.45672650301065,1.47020984561825,0,2
169,0.425388016412789,0.772869199616657,1.99130008948491,0.234875808409196,0.90784967934873,0,1,1,57.5,57.01,239,0.16,1.35669258945725,1.36400909088403,1.37465871443963,0,2
170,0.431697390405993,0.765872711955273,2.03559241709403,0.239230343894401,0.882091303381723,0,1,1,57.5,57.03,220,0.14,1.23898502578299,1.24543741453611,1.25395610712396,0,2
171,0.415049496850626,0.722961249277038,2.26500115366173,0.311354414967906,0.853061295469111,0,1,1,60,58.9,374,0.52,3.01694671534246,3.00051896305704,3.09546729601561,0,2
172,0.39820155610666,0.727283305938995,2.2659554485229,0.303053227238464,0.854532004876551,0,1,1,60,58.92,373,0.51,2.98232148546905,2.96201885263703,3.05916806402187,0,2
173,0.397692845390809,0.726480203414457,2.26434679875078,0.30286566062656,0.86933018067779,0,1,1,60,58.94,371,0.5,2.93461114060636,2.91241931162324,3.01040572085854,0,2
174,0.405653639126677,0.726532984597501,2.26549852339719,0.302232335121244,0.859026811043681,0,1,1,60,58.96,369,0.5,2.89777811515876,2.87694939938686,2.97140136308451,0,2
175,0.37418839761599,0.727230415684906,2.23488194128093,0.303259916078293,0.912336320755265,0,1,1,60,58.98,368,0.47,2.86176155480697,2.84168191544078,2.93623042107701,0,2
176,0.381648312770336,0.719083025326104,2.24252320954262,0.314116159945849,0.919927343438318,0,1,1,60,59,366,0.46,2.8257659868033,2.80515380044575,2.90075198534661,0,2
177,0.394602938891072,0.723547117388284,2.25456255745693,0.305479715139294,0.86459309176221,0,1,1,60,59.02,364,0.47,2.78364569143218,2.76326418989873,2.86063743997515,0,2
178,0.366830262337882,0.718287602355984,2.24734011708958,0.313075091004997,0.925146961113469,0,1,1,60,59.04,362,0.46,2.7494535604269,2.72621381958343,2.81544560007716,0,2
179,0.39560965792282,0.728024578109757,2.22165505579146,0.302709666608148,0.910209295188726,0,1,1,60,59.06,360,0.46,2.71360000187393,2.69138064029504,2.78240716660314,0,2
180,0.383184815852486,0.742975169769826,2.12300065026916,0.285082788119239,0.885307598473888,0,1,1,60,59.08,358,0.45,2.6555528771738,2.63248859766688,2.72021343180795,0,2
181,0.414359945652517,0.735164382755984,2.19953164199161,0.293856650052193,0.890035273300674,0,1,1,60,59.1,356,0.43,2.61408761940116,2.58854083556153,2.67711395075018,0,2
182,0.39803383062624,0.740411668887902,2.15737874416872,0.28866513310427,0.924360134528153,0,1,1,60,59.12,353,0.41,2.56586056880852,2.53922604754308,2.63136421278251,0,2
183,0.4074084102949,0.746781372285449,2.14394619450137,0.278191999396591,0.917078016086954,0,1,1,60,59.14,351,0.41,2.53466771703432,2.50836120593478,2.59245032722363,0,2
184,0.426641776851105,0.732998108864879,2.20717807972244,0.299940442158472,0.839590916176279,0,1,1,60,59.16,349,0.4,2.49289523239507,2.4632516998799,2.54428920533324,0,2
185,0.396087734861009,0.744546199091654,2.1129084082167,0.286468279000056,0.924663586019409,0,1,1,60,59.18,346,0.38,2.44782176929692,2.41849427093799,2.50019315755983,0,2
186,0.393772376427665,0.743251278392198,2.12869462369547,0.284783411712591,0.914632118143059,0,1,1,60,59.2,344,0.37,2.39875786720269,2.36991658392735,2.44831154390549,0,2
187,0.422103237942023,0.746625253852586,2.13899729314217,0.277671962536096,0.836672812614092,0,1,1,60,59.22,340,0.35,2.33681163200345,2.30528484859293,2.37443289078251,0,2
188,0.393036665528837,0.747808919864796,2.10112799601653,0.280249389649983,0.932984148896217,0,1,1,60,59.24,337,0.35,2.29012128956512,2.26010974260477,2.32594507051237,0,2
189,0.398406661801195,0.760051683514479,2.05622016435752,0.264155270726372,0.91839397002967,0,1,1,60,59.26,333,0.34,2.24336085259993,2.21019955416635,2.27579298888911,0,2
190,0.368879952863522,0.700437072733386,2.28141265650703,0.334017764671084,0.83318115220785,0,1,1,60,59.28,330,0.33,2.19097294430759,2.15884826216157,2.21917809146605,0,2
191,0.395752694562364,0.754068197927821,2.06478617285534,0.272240510708869,0.917152827141871,0,1,1,60,59.3,326,0.32,2.13111629974456,2.10014820156057,2.15654979219311,0,2
192,0.406853070069874,0.755926463473634,2.07260885654813,0.266313676472119,0.881993068912917,0,1,1,60,59.32,322,0.3,2.07668125790683,2.04680693471489,2.09912819754393,0,2
193,0.400977108578805,0.745267551050828,2.08349130892764,0.282667254768691,0.927444634954596,0,1,1,60,59.34,322,0.31,2.02363117881233,1.99809402699928,2.0449348239138,0,2
194,0.375015133362337,0.713246412370546,2.24618411329023,0.309980646693221,0.89986829258976,0,1,1,60,59.36,310,0.27,1.94477899219776,1.92227358356355,1.96782457384581,0,2
195,0.376306472153961,0.748805654980307,2.04575141835058,0.279811468604757,0.947184956637526,0,1,1,60,59.38,304,0.26,1.88481391704347,1.86144294591579,1.90250020414258,0,2
196,0.360231490114841,0.721625678328137,2.19441450728358,0.299418677672834,0.909334995518951,0,1,1,60,59.4,298,0.24,1.81316355857583,1.79932420775344,1.83430688461378,0,2
197,0.382194960176274,0.742986210175939,2.06112947908961,0.279641401846415,0.945368488872504,0,1,1,60,59.42,291,0.23,1.75210050073652,1.7391209673779,1.7659792184087,0,2
198,0.370456909164951,0.738465173982395,2.11568522553367,0.280279228736391,0.889498501649496,0,1,1,60,59.44,283,0.21,1.68479066540482,1.67258844296087,1.6980239827715,0,2
199,0.388425248866174,0.743317575000743,2.08083906546056,0.277305072567808,0.839292219598147,0,1,1,60,59.46,275,0.2,1.6089554587576,1.60267057307876,1.6232795180112,0,2
200,0.362084523409428,0.71256537787342,2.17230941747648,0.312774674260012,0.915880143295698,0,1,1,60,59.48,258,0.18,1.49756146852723,1.49831332321041,1.51278794239894,0,2
201,0.353040006475707,0.733030347456384,2.06081990864559,0.284242876292062,0.913535207138434,0,1,1,60,59.5,245,0.15,1.40651716610088,1.40893116405201,1.41787441821051,0,2
202,0.394786829727372,0.732547066149,2.07986895917115,0.29250696577575,0.881889169738088,0,1,1,60,59.52,229,0.13,1.3046780581591,1.30846938349071,1.31520051175475,0,2
203,0.395840624288298,0.773108204224263,1.89196237384259,0.235895935069391,0.967909938511821,0,1,1,60,59.54,211,0.12,1.18168330192104,1.18857132355828,1.19091268687456,0,2
