idx,Skewness_X,Kurtosis_X,Variance_X,RMS_X,Skewness_Y,Kurtosis_Y,Variance_Y,RMS_Y,Skewness_Z,Kurtosis_Z,Variance_Z,RMS_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
76,-0.374645818717892,17.3198066482762,1.91320570100602,1.96942026565124,0.0519553995198883,17.3091801268485,1.92566316922584,1.95676012349853,-0.0676991897467452,17.2788146924475,1.9006390544533,1.95788421577392,50,49.03,359,0.48,2.66594984293471,2.67504548268424,2.7451352760051,0,1
77,-0.177756411290254,17.5729975501373,1.88696444727063,1.99591213531658,-0.320087181969767,17.437637591147,1.89502541565821,1.9608197759071,-0.209229727780314,17.9618855815845,1.89674017015653,1.98174285834375,50,49.05,357,0.47,2.62727765472249,2.63491057697613,2.70531995064586,0,1
78,0.113405536354891,17.3113912350246,1.86597645358923,1.9526385045462,-0.222558729606415,18.052144346219,1.86755234480137,1.91813207705306,-0.13805245252871,17.1483557027258,1.89639950458581,1.94582067776988,50,49.07,355,0.46,2.58618676284833,2.59266294661905,2.66600497632315,0,1
79,-0.360310113658225,17.2654113629968,1.86879960416757,1.95191220342077,-0.470771076795502,18.32064130688,1.88287941513764,1.92230359061996,-0.364698192099325,17.0020375443064,1.82467818154169,1.92896513305656,50,49.09,353,0.44,2.54365801542145,2.54578081848181,2.62354241570956,0,1
80,-0.0375531597977489,17.6091528558902,1.77233582607972,1.96659449959096,-0.308553995433036,17.9958390755727,1.83637081383659,1.94253357406329,-0.0408856362121578,17.1978407574452,1.77311418760996,1.93805558729495,50,49.11,351,0.43,2.50349568478896,2.50317534714202,2.58309870831241,0,1
81,-0.263341910432084,18.0268861853896,1.79355769880312,1.9161338925382,0.0902049329109223,16.8987604029565,1.77074347547326,1.93673311004858,-0.0455217837506573,17.3972806977522,1.85202866392875,1.94428082871984,50,49.13,347,0.42,2.45232958931919,2.45263302197832,2.53121269401643,0,1
82,-0.325419905264587,16.9528931662267,1.69237606091974,1.89613922342182,-0.340410976406548,17.8220262571321,1.70436357422809,1.88738168828821,-0.319066370289286,18.2479374632557,1.71561313754188,1.88041871322012,50,49.17,341,0.39,2.33906789350339,2.33214606284684,2.40897996672346,0,1
83,-0.390714490665733,17.4460151547707,1.71815066545643,1.9000392457364,-0.114312884338144,17.8174596885611,1.71313491886965,1.89025832077569,-0.322572748971606,18.3019486511175,1.73165953949091,1.88400176272803,50,49.19,338,0.38,2.29463659744701,2.29011316015579,2.36279913757343,0,1
84,-0.0730216194302239,17.6858770517722,1.71603182029088,1.91074876857698,-0.226539092267571,17.855948195841,1.67936649726076,1.86976518037243,-0.162140007373101,17.0720798395197,1.72457361380316,1.90436835869916,50,49.21,336,0.38,2.25989389325583,2.2572642502672,2.32607233526904,0,1
85,0.0591008997664028,17.0994864790423,1.6553416887466,1.8788638494724,-0.19065784891573,17.3246311723413,1.66538069901124,1.90534518764588,-0.135394137334954,17.4966616878438,1.6911096888471,1.90329319870018,50,49.23,333,0.36,2.21725879829341,2.21640192115677,2.27579277207985,0,1
86,-0.391582054587872,16.9053561552098,1.58400882127658,1.8783539616687,-0.199161221073327,17.3558530102992,1.60434487821175,1.90235012299166,-0.316852823279856,17.5404876155198,1.64261364961751,1.90144563157791,50,49.24,330,0.35,2.17213773093827,2.17153075914545,2.22792454013973,0,1
87,-0.214377728694608,17.4621785182594,1.59460003823515,1.88914603983468,-0.0245031341365622,17.2795875020113,1.58403488095597,1.8663812810402,-0.150696516099432,17.8760490957804,1.61248189577287,1.88379821631011,50,49.26,327,0.34,2.12888167352504,2.12652488715704,2.18074919404825,0,1
88,-0.221562845440592,17.3251107359313,1.54686084959989,1.8420691679311,-0.374152198615136,17.3339745445316,1.58874691703283,1.87243716383486,0.128914528629478,17.6645265728445,1.60059153097497,1.85146955529541,50,49.28,322,0.33,2.07532596504871,2.07327868801612,2.12275985154953,0,1
89,-0.171969369089288,17.6861384388992,1.54468861010361,1.90116364759811,0.29398717993286,17.4042242436182,1.59050696158678,1.87794032285739,0.140691016179688,17.1094885124193,1.53964605488274,1.87289895901154,50,49.3,318,0.31,2.02277573063373,2.02280078459512,2.06606827133951,0,1
90,0.0672121759869258,16.9849319370509,1.49799984012903,1.85804611268572,0.183304632251813,17.1732013478016,1.54906231564959,1.83930151860669,0.189239299871169,17.5693310654546,1.52141638687962,1.85188481027848,50,49.32,312,0.3,1.96290468650602,1.96515216062115,2.00402886453173,0,1
91,-0.285362265642511,17.4344983032786,1.45042173897783,1.82415885223541,0.0332287503523411,18.0317466500149,1.46960516852411,1.8389083504744,0.0775672354225312,16.8765441822216,1.4249202677363,1.79847143992623,50,49.34,306,0.28,1.88771671448216,1.89010212336965,1.92268534215151,0,1
92,0.118260179727334,16.8974828092984,1.40299945552914,1.83910015471269,-0.174803754646157,17.6184371269283,1.40937247600348,1.81695237601746,-0.0742580823180912,16.6925815484194,1.3791302798008,1.81892708243708,50,49.36,299,0.26,1.82898885810306,1.83174893525243,1.8607927985886,0,1
93,0.061185538395027,17.061660741214,1.34234726564821,1.77380366755003,-0.0852274284376597,17.1436130380921,1.33914309927515,1.81375263860937,0.0580573502455206,17.2529038067864,1.36696720141868,1.80856166184725,50,49.38,292,0.25,1.75293251540658,1.76020511317396,1.78589281583945,0,1
94,-0.203883664671032,17.2961301993941,1.26915669802648,1.78944587606298,-0.203754198203736,17.4932794361401,1.2869773972518,1.81520487255618,-0.295859136338199,16.7018844011167,1.30581838190872,1.81005945790428,50,49.4,284,0.23,1.68861144395582,1.69817456953683,1.71835741252324,0,1
