idx,Skewness_X,Kurtosis_X,Variance_X,RMS_X,Skewness_Y,Kurtosis_Y,Variance_Y,RMS_Y,Skewness_Z,Kurtosis_Z,Variance_Z,RMS_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
58,-0.162050611472201,19.7725464402091,2.25622932924658,2.0614272989708,-0.261848322618325,19.0085358646721,2.36909479714206,2.10801678572662,-0.262857341193045,20.5669682199194,2.21889378145541,2.07089518985199,47.5,46.75,285,0.26,1.93567106437334,1.73235868880352,1.71816731254473,0,6
59,-0.123804597302824,19.5912005202457,2.19826204880784,2.0391838596114,-0.443238534103677,20.8412911377221,2.1800278521601,1.99865144330209,-0.289911441992069,20.1884770289854,2.2014415240174,2.02568757887147,47.5,46.77,280,0.23,1.88336634920933,1.68605327432743,1.66451345658188,0,6
60,-0.195930132656097,20.2826682371652,2.09477315933421,2.00703661519611,-0.220543667391685,19.9996423082955,2.09574950113925,1.96564952001279,-0.27632792489755,20.3943607051261,2.07660871345007,1.98684216428062,47.5,46.79,272,0.23,1.81499617494301,1.62588274209333,1.60018575856516,0,6
61,-0.470267993670819,20.741000551064,1.98374365012151,1.95065352242998,-0.353221329476397,20.1610981195026,1.99590830640284,1.98766645084237,-0.258462682171108,20.1678950502276,1.99190786251279,1.97709275906375,47.5,46.81,263,0.22,1.73675993967926,1.55832239683122,1.52938012538002,0,6
62,-0.0323557195747289,21.021767732656,1.74720979559456,1.95002095289046,-0.200105952619341,20.6247600443287,1.80907931287005,1.93684393984882,-0.247475134093244,19.2187173133864,2.00655776553686,1.99746284680918,47.5,46.83,255,0.2,1.68695654075888,1.51714597789545,1.48459391665928,0,6
63,-0.269672366980756,20.4014760450265,1.71339211879394,1.8834871935767,-0.223178175394318,20.1830255802761,1.7915369432091,1.92768014412173,-0.111461733924968,20.5599424106252,1.73604886733428,1.88784883126306,47.5,46.85,246,0.18,1.6121971578885,1.45287690651601,1.41851758308253,0,6
64,-0.0358216672856974,19.8695980438512,1.62329559585111,1.88434525416727,-0.123445643650181,19.0381662476958,1.79793625756982,1.90251145822378,-0.219466275645108,20.8361785783984,1.64347184746431,1.85806513380804,47.5,46.87,237,0.17,1.53373560357346,1.38536802813707,1.34866523320551,0,6
65,-0.123674853495129,20.4249988561792,1.47760718609583,1.84664670669805,-0.311189237445646,19.0169057165758,1.69530192166966,1.86811710895994,-0.0373506421078408,20.9694381486927,1.50200938123623,1.82750349401714,47.5,46.89,228,0.16,1.46088485391704,1.32262356963912,1.28485561937536,0,6
66,0.199412624378721,20.0086530046539,1.40778453962529,1.84749235593835,-0.0469891730818609,20.5442328568291,1.40596501461526,1.86543081626325,0.221398569426702,20.5561196440524,1.40637147773977,1.8765827021477,47.5,46.91,216,0.14,1.40434182270616,1.27329570962855,1.23555951890605,0,6
67,-0.535208636135886,18.3893578528751,3.33254754215872,2.26214954115509,-0.485798104266076,18.1071224883197,3.35869819565429,2.29602461015862,-0.376214752046637,18.4525415060658,3.27309544015803,2.25764569961855,50,48.8,359,0.52,3.07617719437477,2.70305440651033,2.77588780093796,0,6
68,-0.496786714775779,18.136957635106,3.28553002495903,2.27592080227727,-0.369451623537595,18.1231536508631,3.36699308748991,2.27217301299284,-0.441333631685773,18.5012955499663,3.30249474139633,2.26201174203323,50,48.82,358,0.51,3.04560208804211,2.68013059929088,2.74536122987421,0,6
69,-0.304397868792187,17.9883218066281,3.33405261179002,2.29506524618305,-0.387505049856642,18.3220016028827,3.27217386748605,2.25802524468134,-0.301592660267544,18.2791548190393,3.28860797378488,2.27695608104959,50,48.84,356,0.5,3.00897995752192,2.65200566495317,2.70714283118515,0,6
70,-0.403508710750907,18.1050626801064,3.32323270865874,2.28715709699571,-0.422386752068768,18.3648215586901,3.27275429921786,2.24667077913296,-0.459428806044684,18.2888903405871,3.32632091588747,2.27619254414976,50,48.86,355,0.49,2.97096688244969,2.61760233772787,2.67613809202973,0,6
71,-0.327916453546878,18.034202036097,3.29780227420615,2.28595918839287,-0.57368509351989,18.6179366225529,3.28188798128246,2.2502750052662,-0.596397482728605,18.4205901525373,3.28285156472856,2.26786209956974,50,48.88,350,0.46,2.93677067148025,2.5858327425464,2.63786233226952,0,6
72,-0.100779021660167,17.9953339453569,3.14693163975031,2.26499508613337,-0.376666510372324,18.3607805614174,3.19067289794499,2.2507999302455,-0.244332331797327,18.0505738995069,3.19362028794984,2.26230215749389,50,48.9,348,0.46,2.83032151381038,2.48706049291934,2.54457160801564,0,6
73,-0.44876171003007,18.4327561932429,3.16125180131129,2.29692974747173,-0.340036548172643,18.3751834196743,3.21442554665725,2.26536551376099,-0.337266445609569,18.5022459252807,3.17613712370676,2.27356297107666,50,48.92,347,0.44,2.79048282858669,2.45292116280128,2.50873442592872,0,6
74,-0.449840924609365,18.7417901023879,3.17520981277609,2.26267828659583,-0.397251749646056,18.663183368299,3.14491270495664,2.28512193746327,-0.406610733927423,18.4726967176724,3.1659906382629,2.27031867423662,50,48.94,344,0.44,2.72875912856943,2.40233840151852,2.45146935002318,0,6
75,-0.499270792660874,18.5701514880077,3.13259457812639,2.25832000109997,-0.429371994929727,18.7245797121453,3.1158991707315,2.23120297724052,-0.319721516119048,18.4991654453917,3.09994903305472,2.24224836690937,50,48.96,341,0.42,2.68989547891626,2.37322013111249,2.41585503662978,0,6
76,-0.466191333108277,18.9406678289019,3.0572513564785,2.2659068065102,-0.413416209858782,18.8808888564229,3.01920979618027,2.23031375920908,-0.48048402913393,19.0456837880442,3.00427641319791,2.25073723713286,50,48.98,339,0.42,2.64599594880596,2.33642512147033,2.37758054832739,0,6
77,-0.25263477464364,18.5604943990126,3.00547494583683,2.25838429442787,-0.300886455534501,18.5079287164085,3.09396650504124,2.24764244797247,-0.45609188708031,18.8426265162151,3.05537353698481,2.25656334825299,50,49,337,0.41,2.59976653974539,2.299608585133,2.33325745367463,0,6
78,-0.427055330240222,18.3487835227803,3.05724788906322,2.24263129170655,-0.305966931486006,18.9781184104946,2.96615455157893,2.24054165664199,-0.270681105811801,18.694151520836,3.01687356965306,2.25748477182754,50,49.02,334,0.4,2.55994879097833,2.26654757833909,2.28365067101413,0,6
79,-0.330552204329226,18.9069031446976,2.98688189436873,2.19238787804278,-0.361640574295564,18.5286850825528,2.93381695721683,2.20458766891985,-0.604293210650366,18.9913961952616,2.965058229791,2.18157030380356,50,49.04,331,0.38,2.50664559273936,2.22067264119651,2.24739162073796,0,6
80,-0.394780733626741,18.8581578378129,2.92112911905691,2.23538064294432,-0.527251309863859,18.8310496233051,2.93026522828383,2.21402159233919,-0.356146477825711,18.6623378717754,2.93181256878988,2.23766025729632,50,49.06,329,0.37,2.46331713728322,2.18343915508656,2.2062945926065,0,6
81,-0.477379746699039,19.3149352002459,2.87016528532277,2.16392007383824,-0.342675665159492,18.8242607411632,2.93715302962704,2.19769588943145,-0.166938281867952,18.6309655835932,2.82755123682011,2.15221511675353,50,49.08,326,0.35,2.4026854252776,2.13291235013362,2.1489384657374,0,6
82,-0.402542441767753,18.8074562019148,2.86393378734999,2.18386826499893,-0.350080497942438,18.9749377879837,2.87626268441727,2.16374008147507,-0.345121201689444,19.0062637265486,2.78898801208735,2.14770031409154,50,49.1,322,0.34,2.35656283788377,2.08999693810311,2.10647847275885,0,6
83,-0.116444593674757,18.6851114721349,2.79328134029408,2.18205366697242,-0.382250786278687,19.1507808541778,2.77506185703299,2.20188269838638,-0.308336173287517,19.2910822775538,2.75279039674524,2.19519244994221,50,49.12,318,0.33,2.3006722478192,2.03949271391244,2.05534536889771,0,6
84,-0.237041623087944,18.5514005045219,2.76684264986979,2.16318638297118,-0.371536975490855,19.0896965530592,2.72605085106828,2.12636154237065,-0.391051340396171,19.1835609086011,2.75291368827293,2.13846511975604,50,49.14,315,0.33,2.23879283358502,1.98648106083662,2.00276553347061,0,6
85,-0.252369386206044,18.8325190048969,2.66337301094426,2.14792876916249,-0.374100645682582,19.5460976465864,2.64488800032518,2.11269029270134,-0.388840066647454,18.9244728179272,2.68970573181731,2.14085290125062,50,49.17,311,0.31,2.18437123304954,1.94042113347262,1.95115665726682,0,6
86,-0.106295036906831,18.7938680782177,2.62475612212774,2.14574967404489,-0.159000986468502,18.8672010419604,2.6230722974815,2.12475331633414,-0.268646078238103,19.0888957465424,2.64172159945067,2.13917571993245,50,49.18,305,0.3,2.1323765222586,1.89806552238207,1.90065110579561,0,6
87,-0.254270683150948,19.0656309368071,2.5545205563486,2.11674602565212,-0.286955013159593,19.044064394958,2.51823452381351,2.07633553960073,-0.27650932341281,18.8388387050107,2.54730512649785,2.10489953102282,50,49.2,297,0.27,2.05674147711963,1.82910216081615,1.82720334449498,0,6
88,-0.0207785346122828,19.667375177446,2.41333880769573,2.12076186474961,-0.136967623139958,19.3160764263867,2.43069056461842,2.0997272211693,-0.346494173356135,19.8292375649434,2.43575148910008,2.12259186339785,50,49.22,290,0.25,1.97869516832373,1.76066923004517,1.75169539462887,0,6
89,-0.160045409319751,19.2206579572382,2.35553728511177,2.07407846147631,-0.295537078055523,19.47281407836,2.3659820598224,2.09516510597717,-0.380449315543256,19.3016855225808,2.3501866918708,2.07869426407965,50,49.24,285,0.24,1.92239605258083,1.71023846242172,1.69568714402665,0,6
90,0.0363689361406397,18.9704433656511,2.26223734853564,2.06290206454542,-0.28950115816674,19.0667984355532,2.28435280610366,2.04687400403881,-0.252276821479065,19.0266722618469,2.26614671192618,2.04968796493925,50,49.26,279,0.24,1.86726610499132,1.66396274221867,1.64437443158614,0,6
91,-0.409299019281412,19.3251180787669,2.18854540955282,2.03538489081051,-0.0995613896850044,19.8194204057585,2.13126949390502,1.98735430311247,-0.255775135178733,19.5008986149908,2.18293859913573,2.02429441634889,50,49.28,272,0.22,1.80583063408139,1.613164088868,1.58748017990044,0,6
92,0.0799687902877174,19.4240481742571,2.02434556813141,1.99243572061155,-0.170354307929789,19.8983751004728,2.04495017972372,1.9604220002305,0.141461577537202,19.404266119033,2.01287196025336,1.97193939771158,50,49.3,264,0.21,1.73622674802943,1.55592621139737,1.5263555998219,0,6
93,0.18322049572421,19.2690186982885,1.97508013767199,1.99423767735725,-0.223155703660073,20.1918304353109,1.91462296854941,1.99643098355725,-0.189293477732511,19.5376072614566,1.93029872283829,2.00003573248932,50,49.32,255,0.21,1.66346674482803,1.49336977619477,1.46068204783167,0,6
94,-0.533169777124039,19.9780370873068,1.79005712910609,1.94359233152691,-0.198017464207112,20.3694579103737,1.74310398751101,1.95021861682291,-0.364870908853197,20.1049689352237,1.7708982608026,1.96150089181779,50,49.34,241,0.18,1.55385949216134,1.39707633600071,1.36464257713566,0,6
95,-0.120355504312661,19.1451400849387,1.62636168068083,1.90017505733842,0.220041474209034,19.1675068646864,1.64172517643317,1.88478328423137,-0.0856562094698479,19.7112870620175,1.65798122999258,1.89789250132632,50,49.36,230,0.16,1.47044818344599,1.32618518177078,1.29143121720995,0,6
96,0.058541854528689,19.4104241722786,1.46652637117968,1.84649308396199,-0.0045881681592478,19.0815696610285,1.49861616089462,1.8728638537729,-0.0613685336431725,19.2473058212832,1.50657526689116,1.86594748428307,50,49.38,216,0.13,1.37508754223585,1.24209332859451,1.21093713808149,0,6
97,-0.447286004781014,18.1776445244299,3.35709128611672,2.31118532171412,-0.38270464481326,18.4779370200251,3.26040840315131,2.30551206544012,-0.372606428547259,18.5140821337185,3.2976261934428,2.31651913653144,52.5,51.33,357,0.48,2.99572543596685,2.62731813103415,2.68688919265166,0,6
98,-0.326884594793721,18.1971393215461,3.35782794356272,2.30483566969266,-0.554005921889076,18.5622551465168,3.30968236923523,2.31964224600055,-0.415835859276834,18.2458409882381,3.23785440200241,2.2851983675269,52.5,51.35,355,0.48,2.96216536436275,2.60212558871735,2.65317393572941,0,6
99,-0.280274515247762,18.2555664465858,3.23220402826717,2.28239062452343,-0.555600670759196,18.4138335293282,3.29287573247494,2.30981543624596,-0.54795913124295,18.7358685665694,3.26160945665893,2.30487979381784,52.5,51.37,354,0.47,2.92205975607021,2.56545083884757,2.61749831563439,0,6
100,-0.525440520853581,18.8019231143379,3.22712288282699,2.29943661038706,-0.219686981206148,18.2036070731345,3.27010718341409,2.27691437235902,-0.478040424257248,18.4308403384699,3.33617340723314,2.29729131222632,52.5,51.39,352,0.47,2.90848508513754,2.56170959726651,2.60225590921912,0,6
101,-0.256584266910566,18.8471110570443,3.11504987583907,2.21907389179011,-0.451233616811891,18.4357074139287,3.20953571070401,2.26546104794617,-0.320211406970149,18.3400486792642,3.14503111023816,2.24186115816014,52.5,51.41,350,0.47,2.84173647934787,2.49948650381482,2.54275693330325,0,6
102,-0.474219465712646,18.289777029676,3.22052168183819,2.28068964165167,-0.500695828188721,18.5251606050139,3.21317704102236,2.28908352397575,-0.587565030434173,18.7477042175043,3.24622972384219,2.30590681695962,52.5,51.43,348,0.45,2.83566234632896,2.50317088184707,2.53865443482901,0,6
103,-0.422337739786437,18.4513411841955,3.22265292991218,2.2563698167147,-0.463932145674723,18.3584400369231,3.18412687879964,2.25198954173176,-0.324673864225617,18.7346931818362,3.13389716785732,2.22069230578861,52.5,51.45,346,0.42,2.79167342539716,2.47070610826162,2.49839524430081,0,6
104,-0.463996429141422,18.7198769379325,3.13919831374236,2.28395502341365,-0.502075196366477,18.7676702700494,3.16521448785881,2.26547906359268,-0.547056352072744,18.6162305814932,3.17635872199619,2.28286617713246,52.5,51.47,343,0.42,2.69367657300208,2.38533649820783,2.40931611022975,0,6
105,-0.328726503604082,18.512846593667,3.11173323383611,2.24665931072363,-0.481000462452876,18.7436216421367,3.09563925746262,2.21429880844661,-0.323805185207289,18.6194415725431,3.11537967061328,2.23899823675568,52.5,51.49,340,0.41,2.65098060695209,2.34841499638159,2.37320002246627,0,6
106,-0.256135018685778,19.1025150547661,2.8738715409806,2.20513088368583,-0.510862067444118,19.4754565907895,2.93167945159803,2.22093870326426,-0.419513227661154,19.484611227702,2.83754359092794,2.21179816547578,52.5,51.51,338,0.39,2.60128996354814,2.30870919422513,2.32486366064711,0,6
107,-0.293037409365418,19.051387717073,2.87824129279785,2.18962412648725,-0.461647540966347,19.3565805668324,2.85277852381551,2.1951573558543,-0.368269893050984,19.1311240250284,2.83652253068517,2.18485054195288,52.5,51.53,336,0.39,2.55166187437007,2.26286017732574,2.28102400843535,0,6
108,-0.44103230233036,19.2731078322271,2.84170229523975,2.21605604132706,-0.315291707008666,18.8917550752791,2.91647281578874,2.20523534665083,-0.31231354138716,19.4775337898344,2.85782134706734,2.2159524982083,52.5,51.55,333,0.38,2.50669029266572,2.22662991244785,2.23877329016739,0,6
109,-0.429094363075016,19.4843083127671,2.74333200196614,2.14118175126223,-0.361571623942167,19.5722526215122,2.76817210287737,2.16870049559377,-0.322026868550883,19.195955302666,2.83826602830761,2.17983079970652,52.5,51.57,330,0.37,2.45481210053998,2.18378599428447,2.19433100468334,0,6
